,text
503,We��re living with a train from hell #HS2 that wouldnt be running until 2033 &amp; is destroying our village @TernTelevision https://t.co/bPnU1EX3lt
505,"Over ?50bn going into #HS2 while whole regions including the South East, East Anglia, South Wales �C are being left to struggle with second-rate and over-stretched transport infrastructure. https://t.co/4Ub3RfQCW9"
508,Good luck with that. Legal &amp; General wouldn't touch #hs2 with a barge pole. Clearly a real financial problem as the bottomless pit gets ever deeper. https://t.co/QRW87jMmsb
512,"""Every Voice Matters"" ? - Really - what about the people of Yorkshire who voted 94% to 6% to reject #HS2 plans ? - also suspect 16 million remainers might also have something also to say on that, or Scots or those in Northern Ireland, or 16-17 yr olds or expats or @The3Million https://t.co/Jp7E7vDESU"
513,Join me and call on the #HS2 minister to tell @HS2ltd to deliver the tunnel extension in #Staffs and save #AncientWoodland #StandUpForTrees https://t.co/RyY0shC8pn
516,"""Think tank"" Greenguage who thought ?100bn #HS2 would cost ?9Bn Make HS2 an X not a Y, think tank says - The Transport Network https://t.co/OGBde0diGq"
518,#HS2 will cost $400M per mile. The highest cost Maglev is 1/4 of that. Where is the money going? @conservatives back pockets? @stophs2 \nhttps://t.co/CSztCBX4kE
520,"Oh! It seems despite the claims to the contary #HS2, at a cost of ?55.7bn  will not be integrated into the #UK rail system.""HS2 must be ��X-shaped�� to bring high-speed services to left-behind regions"" https://t.co/0TztIBCdZm �� via @RTMNews"
522,Have you included all the purchases made by DfT on behalf of @hs2ltd?\n\nThe #expenses that #HS2 are trying to #IGNORE.\n\nAnd what about the cost of #disruption the #WhiteElephant is causing?\n\n#HS2 sucks.\n\n#HS2 is ripping off the #Taxpayer https://t.co/qkEORpXjAm
523,"Malaysia joins growing list of Countries to reject uneconomic vanity High Speed Rail Megaprojects - Mexico, Brazil, Australia, France, Spain &amp; Portugal have cancelled projects following corruption or rejection of failed business cases. In the UK, the BCR for #HS2 now unviable"
524,"#HS2 has had ?2.3bn wasted so far, enough to pay the annual salary bill of  188,000 workers for Asda, Homebase, Pret a Manger and have enough to pay for the ?50m London Garden Bridge fiasco https://t.co/whA1d7G9wj"
525,Government is telling #Yorkshire Coalfields to get lost again - #HS2 #Fracking all part of the vendetta against those who dared to challenge Thatcher https://t.co/vHIBAtCKQI
527,The #HS2 #Phase2a Select Committee has rejected a tunnel extension that could save over six hectares of #AncientWoodland. Help us #StandUpForTrees and protect Whitmore Wood! https://t.co/ziwpiI3d0P https://t.co/EklyqmYhRQ
528,#England #Scotland #Wales #Waleslive #Scotlandhour #Englandhour #Mps yes if only they would give the public a vote on #hs2 it would be #SHS2N  X a definite no to this worthless project https://t.co/I6DDTKjmZZ
530,"#ChristianWolmar's discussion on why Rail Passenger Numbers seemed to have peaked ""Rail 851:  The #Railways loses passengers while I lose my wallet https://t.co/jB8dwuLs9Z via @christianwolmar\n\nIf this trend continues, it may have a severe impact on #HS2 I suspect"
533,"Sssshhhh. Don't tell those pesky criminals about the best kept secret, the M1 &amp; the M6. As if they've been waiting for #hs2 ...... https://t.co/nhRhQUluRz"
535,"yes Yes YES !!! \nOf my (just over) 4hour journey to London, less than 50% is spent on @VirginTrains West Coast.\nFlying is a better alternative than #HS2 , but hey - who cares in Westminster (they have run out of PFI hospitals to rip us off with). https://t.co/CFFL8TheHQ"
538,"Construction News article with #HS2 Chief Exec Mark confirming they don't have a good understanding of how much Ph 1 will cost, what the demand will be, current model for Ph 2b is inaccurate &amp; also note his flippant comment regarding the budget. Please scrutinise @AndyMcDonaldMP https://t.co/2OEqwQqDAl"
539,Your report is beyond a joke. @greengauge21  Britain can't afford ?100bn #HS2 let along the bollox you dream up @RufusHound - nice earner for your friends though? https://t.co/tVa0wMuuHg
540,And where would the money come from? #hs2 already have the begging bowl out to the private sector for phase 2 - Thurston doesn't seem to know how much phase 1 will cost. Legal &amp; General publicly said wouldn't touch #hs2 with barge pole. All pie in the sky. https://t.co/Fm14GyfQOE
541,"Invited tonight to give anti-HS2 view on @talkRADIO to crazy @greengauge21 high speed free for all. Unfortunately media don��t want to hear our views except as short-notice rebuttal for balance. Sorry couldn��t do interview, instead heard @RufusHound talk to another #HS2 apologist https://t.co/44HOidwQvv"
542,"Politicians make promises on infrastructure they are not qualified to make, not responsible for delivering and not having the expertise in communicating the impacts. Also they can make many conflicting promises that end up in a much worse design/construction. #HS2"
544,Interesting comparison between #hs2 and #brexit. The majority think it��s a good idea (with a large amount who don��t) but no one really thought about how to implement either before starting the process.
545,Join me and call on the #HS2 minister to tell @HS2ltd to deliver the tunnel extension in #Staffs and save #AncientWoodland #StandUpForTrees https://t.co/ZVOd05SLdk
546,"��Management of two most important franchises ""completely inadequate"".  Wait while they realise the full scale of the costs for #HS2 https://t.co/BoVpjsKjnd"
553,So true... will also be good to see how much optimism bias was present in the #HS2 procurement and how far overbudget it eventually finishes. Our public services innovation is awful. Look how long it took just to get the #DVLA car tax service online ?? https://t.co/kf0YUNF1D1
554,"One of the Towns with the lowest UK Wages is Doncaster, yet it has enjoyed a High Speed Train connection to London for many years. Proof that #HS2 wont bridge the North-South Gap. True reason for low wages is lower percentage of people with degrees. #TrainingNOTTrains #ScrapHS2 https://t.co/1ICkITWCPN"
555,"#HS2 - public ignored, #Brexit public ignored, #NHS public ignored - Pot Holes - public ignored - it's high time the British public had a government that did what we want - start by kicking the Lords out https://t.co/NOAQZHc2db get it to 250K by the debate! Vote"
559,Presumably that's why #HS2 will not stop at rational places like Milton Keynes. It would slow it down and spoil the BCR https://t.co/GyaNEI9jhm
560,Don't you think you should put a bit more thought and resources into educating Mids children rather than fluffing #HS2 ? https://t.co/nxXprYLwC3 https://t.co/2TStpmbeGw
562,"The #HS2 chaos has begun. Seven parking spaces taken,all-day drilling with no sound insulation and no-one from @HS2ltd it @EalingCouncil responds #EalingNeedsaGreenVoice https://t.co/UNvVtvR1Dq"
563,The #HS2 wonderful plans for 12 trains per hour - is that claim still real - would it be 1 every 5 mins - day &amp; night ?\nWhere are all the passengers coming from ?
566,Remember those claims that #HS2 would actually be good for #wildlife? Breeding season felling by @networkrail not making that case too convincing. Millions of #trees at risk in secretive Network Rail felling programme https://t.co/aDv6m7JKdU
567,As a #Linescapes component the rail network could make a huge contribution as an ecological good. More ecologists and fewer accountants are needed. As for #hs2 @WildlifeTrusts made VERY sensible proposal that was ignored. https://t.co/7eTwoidNO7
568,#HS2 \n\nmake a link from Birmingham to London \n\nimpose housing benefit cap so those who can��t afford it have to move out of London \n\nhousing in London in unaffordable for those who earn the average wage \n\nthey will ship us out but make sure we can still get to London��s to work
570,The saddest thing about #HS2 is it's ability to destroy communities just by the shear mention of it's name. Residents are moving out one by one in Bramley so even if HS2 never actually gets here the damage is already done. Beautiful Broadlands is becoming a HS2 rental portfolio.
571,"Before you vote tomorrow, please remember that #EastActon Residents face 7-10 years at the centre of the UK��s biggest construction site for #HS2. Yet we are left out on a limb with little support from #EalingCouncil &amp; our current councillors #EalingNeedsaGreenVoice https://t.co/XZuQGdiYj0"
574,"Ahhh now there's a surprise.\nWell done to @SheffCouncil \nFor lobbying for something worse than we had. This is great for the @SheffCityRegion , commuter, students and buisnesses.\n#sheffield\n#HS2 \n#wasteoftime https://t.co/PuNNhLCZ8R"
580,No.\nNoone @hs2ltd or @number10gov #cares at all.\nThey all have their snouts in the trough.\n\n#Taxpayer #shafted as usual\n\n#HS2 sucks https://t.co/jZXPen1ThC
582,Just scrap #HS2.\n\nThe only people benefitting from #HS2 are #greedy politicians and chums of.\n\n?100bn #waste.\n\n#Potholes\n#NHS\n#Doctors\n#Teachers https://t.co/HOW60JNVBn
586,"Prime waterfront? Its a bleedin' Canal, not the French Riviera duck. #HS2 is not a magic wand and at ?100Bn a National disgrace https://t.co/w4RCbKPDh5"
587,All #HS2 'works' seem to be destroying the environment as swiftly as possible. My guess is they can then say 'we've ruined and spent so much we can't stop now. #shambles
589,Yet another #hs2 #NorthernPowerhouse contractor is suffering massive profitability concerns......this does not bode well for their tender prices.....prices going up means budget goes up means more cuts to #NorthernRail https://t.co/Sw6NHHNekM
590,This evening we exchanged evidence with #HS2 as we at NT prepare to appear at @HS2Parliament on Monday. I'm quite surprised it's come to this but we're well prepared to stand up for special places affected by HS2
591,Lmao. Stoke on the up? Bobbing along the bottom. #hs2 will destroy swathes of beautiful Staffordshire countryside. Stoke is begging for crumbs. https://t.co/LminjQeQuo
593,Yet another #hs2 contractor goes bust....how many is that now..........nobody should go anywhere near working with the #HS2SupplyChain.....it��s jinxed! It��ll ruin you! https://t.co/hYc9qV5teL
594,The real story #Carillion audit failure is buried inside #HS2 billions where #KPMG has earned huge fees as an 'independent' advisor - there should be a public enquiry into this - latest research may help https://t.co/ipY1axmeNq @miss_marriage @gillplimmer1 @Gian_TCatt @Ian_Fraser https://t.co/GabbhQ3Pr1
597,This is a bit like what will happen IF #HS2 gets built.\nIt won't link up with #HS1 so you will have to get off at Euston and go halfway across London to the St Pancras Station.\nHow crazy is that? https://t.co/WqfRLt6org
599,Couldn't organise a P..s up in a brewery.  ?100bn of public money in the hands of an incompetent @transportgovuk and a fraudulent #HS2. https://t.co/uoYOCg0sdO
600,I see the #masters of #HS2 #fairytale @kpmg have signed up to #NationalNumeracyDay.\n\nAre you sure that's a good idea?\n\nThe #HS2 numbers are just not adding up at the moment eh?\n\nWhen are you going to admit to the truth kpmg?\n\n@number10gov told you what result they wanted...
602,"Yes which only proves that #HS2 proposed Eastern Leg is not viable - same hype on passenger forecasts @Andrew_Adonis - and underestimates for damage, costs and environmental impacts https://t.co/L3rsbRxzdn"
603,"The East Coast crisis shows how difficult it is to get passenger forecasts right. Yet ministers are prepared to risk tens of billions on #HS2, based on dubious guesses about travel patterns decades in the future. https://t.co/sWYNgBzhnA"
607,"Where are all these clamouring #HS2 passengers going to come from? The East Coast Mainline? - the predicted passengers there remained ghosts, Bit like #HS1 passenger predictions https://t.co/DdlC3QcCfj"
608,Really think #UKgovernment should drop the #HS2 vanity project &amp; instead build a new appropriate #railway station for a great city like #Sunderland &amp; improve East West connections like #Newcastle - #Birmingham &amp; #Leeds - #Manchester https://t.co/dxuguuueAZ
609,"I don't want to hold London back.\nI don't think #HS2 or #HS3 are a good idea.\nI want the UK government to make the best-value investment possible.\nWithin a fixed budget, that would mean investing less in London and more in England's other big cities.\nSimple really."
612,We told Chris Grayling in Feb that his dept got their sums wrong on #HS2 impacts (&amp; costs &amp; benefits) but he has refused to a)meet b)answer our questions @CommonsTrans @LouiseEllman https://t.co/sT9rMVTMk1
613,"Sounds similar to #HS2 ?? \n\nBut it��s ok, the British taxpayer will bail out HS2 if enough passengers don��t want to travel on the line to repay the ?50bn+ build costs and then the running costs. https://t.co/eX2281gqfb"
615,If Chris Grayling is now never going back to private rail operators on East Coast Mainline so does that mean he will run #HS2 as a nationalised Railway? surely a perfect day to cancel #HS2 before another Pound is wasted to add the ?3.6bn lost so far @MarkHookham https://t.co/r4H4pxN8wh
616,Overestimating passenger numbers and profitability. Wasting taxpayer money on #HS2 looking increasingly like a stupid idea.\n\nEast Coast train line to be put into public control - BBC News https://t.co/HZPwsG7eaA
617,#HS2 dodgy case\n-Statistical work found 'unreliable' by key opinion leaders\n-Authors forced to concede report did not have a ��firm statistical foundation�� to answer loaded question\n-Not properly peer reviewed\n-Expert panel member turned \n whistleblower\nhttps://t.co/D0OmIBSPmq
618,So effectively more crony capitalism. No need to pretend a level playing field with a rigged tendering process like #HS2 https://t.co/cSa0cdr8PA
619,?50bn was a long way back by the time we the Tax payer cough up for the collapsed carilion fiasco the bill for #HS2 will be way past ?100bn https://t.co/hevYR2KQnh
620,Sheffield Council show how unfunded #HS2 Midland Station might look in unsuitable site when Sheffield's own preferred option Victoria would transform City https://t.co/Aam4Es7Y1R
621,"1/2 #Crossrail��s funding crisis sparks fears of rise in rail fares https://t.co/FkSQIlryvu via @telebusiness\n\nThis potential ?500m overspend on Crossrail equals 3.37% of the ?14.8bn budget. If this occurred on the #HS2 project, it would add ?1.877 bn  to the overall cost."
622,How long does it take for Chris Grayling to find his pen?  @CroftonNO2HS2 gave the Secretary of State a letter detailing the #HS2 Data Fraud in February 2018 at Morley.We gave verified evidence from HS2 Documents that @hs2ltd had overstated their route benefits by 90% @Nus_Ghani https://t.co/nlDALVj5HT
624,Apparently it is so they can then run it on a monstrous viaduct all the way down from said high point to then deafen the ears of Wendover #hs2 https://t.co/1nPF2al1Lr
625,"Committees are clearly just rungs up the political career ladder. They have no teeth and, as we have seen with the #hs2 committee, are rigged to be compliant. https://t.co/g7UR7Fm258"
635,"Benefits ""minimal"" are still benefits.\n\n#HS2 is still a #whiteelephant that is ripping #taxpayers off at an incredible rate.\n\n#HS2 sucks https://t.co/bVA3GOJD3f"
636,All @Theresa_may and the #cronies @number10gov want to do is\n\nFill their pockets or their chum's pockets with #cash.\n\nThey call it #fees for running the #Contract.\n\nI call it #Bribery &amp; #Corruption\n\nDitch #HS2 and feed more back into #NHS. https://t.co/GMKTdmp5tu
639,"But he does.  If he and his colleagues in Government cancelled #HS2, they could double expenditure on the police for the next 5 to 10 years. https://t.co/doijlS2JUf"
640,I'm sure there is nothing in this https://t.co/tiBoyiquwP #hs2 is obviously whiter than  white and not conflicted or involved at all #vestedinterests
642,Highways England finalise plans to create a by-pass through ancient #woodland - wonder what the anti #hs2 brigade have to say about this #roads #A27 https://t.co/9CaNh7nsDv
644,Fears for birds as #HS2 tree clearing starts https://t.co/XmDIn3x3Wa\n\nAnother example about the #RealCostofHS2 on the #NaturalEnvironment nr #Kenelworth #Warwickshire
645,In our village it took 12 security to keep 100+ villagers out of the event which was invitation only. They are coming back but not with the truth @jamescwilmore #HS2 https://t.co/v74fqKGmdA
646,Chaos theory explained.......everytime a butterfly flaps its wings on the other side of the world it generates ripples which results in #hs2 spending another ?billion of your money on a luxury high speed train rather than investing in #NorthernRail.... #TrainsFromHell
647,"Hammond, Greening, McLoughlin.......is #hs2 about to claim the scalp of yet another Tory Transport Secretary......#failingGrayling is facing widespread calls to resign......core @Conservatives up in arms about his high speed train project destroying our Countryside! @CCHQPress https://t.co/XuUlUK2Oft"
648,You are getting confused with #hs2 giving a fig about the #communities #businesses #environments or #lives they are going to decimate. They turned up-your community has now been consulted &amp; applaud hs2. KMPG audit style. https://t.co/y0cSbdZe29
651,I��m inclined to agree with this - #HS1 needed 3 &amp; that was a project that was necessary whereas #HS2 is just a vanity project https://t.co/wJw6mfAxsp
652,"Terrific timing lol. Then you'll say nobody was interested and probably deduce residents are happy with the scheme, or only the retired and unemployed care etc etc #hs2 https://t.co/ACATuvSffy"
654,Two Gerald Ratner moments yesterday : Mark Thurston of @hs2ltd admitting that #HS2 costs were a Question Mark &amp; #HS2 founder Jim Steer now calling for HS2 everywhere when HS2 budget will already top ?100bn. @greenguage21 wants an X not a Y : so that��s the Eastern Leg scrapped https://t.co/OjMrS45a0S
655,#HS2 costs will make an #EU exit bill look like an absolute bargain but the sad fact still remains that neither are needed and probably best spent in the #NHS and resurfacing #potholes.\n\n#Brexit
657,A tunnel extension to save the #AncientWoodland of Whitmore #Wood would cost ?116 million out of a ?55.7 billion #HS2 budget. That��s less than ?2 per person in the UK https://t.co/F32CcrbUdY #StandUpForTrees https://t.co/tzszPYZk1t
659,Join me and call on the #HS2 minister to tell @HS2ltd to deliver the tunnel extension in #Staffs and save #AncientWoodland #StandUpForTrees https://t.co/eV8nsfnrZW
660,Join me and call on the #HS2 minister to tell @HS2ltd to deliver the tunnel extension in #Staffs and save #AncientWoodland #StandUpForTrees https://t.co/NEyEVza5oU
662,Admits he doesnt know the actual cost or demand for #HS2 then also admits he has to say he knows to the public. Isn't that known as telling lies?\nhttps://t.co/IWu1dXmnGZ
669,"It's a year and a half since we took our communities Report to Sheffield, turns out we were only scratching the surface of #HS2 lies. Still no truth 18 months later @tomingall  BBC News - HS2 South Yorkshire campaigners submit alternative report https://t.co/cCrkYAjKh9"
670,If Virgin and Stagecoach made a loss on the ECML with inaccurate passenger forecasts no private company would touch #HS2 Phase 2 with ?6bn of hidden Tunnel mitigation removed from the cost estimates @MarkHookham https://t.co/yFbSj1sihj
671,"Can't quite believe this tweet. The scheme is in chaos, the CEO says he doesn't know how much Phase 1 will cost etc etc and this is what comes out of #HS2. https://t.co/YU9QOiACdj"
672,Only one of these can claim to be futuristic. No one expects #HS2 to cost less than ?56bn before it reaches Leeds. No surprise that rail fans want more railways. People wanted a faster horse before the car came along. https://t.co/D1jLvkFxnq
673,"One #HS2 train every 3.33minutes?\n\nYou must be joking, checks date.\n\nNo it's not April 1st.\n\n@hs2ltd &amp; @kpmg's #fairytale #BCR will now go even further South,\n\n#Swanny &amp; #Paddle https://t.co/dg1zUTopPx"
674,Enough to make @PaulBigland1 #HS2 blood boil... they might rebrand it #HX2 :-) \nImagine... another anti group will be formed to take up anti-HS2's dropped baton.. \n https://t.co/3Rc8B0DVVE
675,"#HS2 sucks.\n\nIt is nothing more than a\n\n#GetRichQuickerScheme for chums of @number10gov.\n\nWhen will @Theresa_may realise?\nOr, maybe she gets a #bung too? https://t.co/laoL6ej8RD"
676,It says \n\nThey would not say anything else on a public forum!\n\nThey say;\n\nThey are confident they will build #HS2 within #budget.\n\n#HS2 sucks https://t.co/P9oco7SCOs
678,It appears that #hs2 has no limits on the amount of Money thrown at it to the detriment of ALL Social Services including the disabled. It appears that Govt and MP's have no Conscience just greed as their reason for being an MP. Shame on all of them. https://t.co/EoCHwAj4co
679,RT @WoodlandTrust: Out of a ?55.7 billion the #HS2 committee wasn��t willing to spend ?116 million to save #AncientWoodland. Ask the HS2 Minister to step up and tell @HS2ltd to extend a tunnel to save these #woods and #wildlife https://t.co/jjnVHwVCAr https://t.co/F4xHJBZ51k
680,#ChrisGraylingMP #TransportSecretary #DepartmentforTransport needs to get existing #railways #railnetwork working effectively before even considering unnecessary &amp; unwanted #HS2 (along with #Heathrow 3rd runway). Better management of what is available is all that's needed.
681,Lead Campaigner Oliver Newham talks about #HS2 and the proposed destruction of #AncientWoodland in Whitmore Wood in the @stophs2 blog https://t.co/34yjEydePQ https://t.co/hK8OrzF0rU
684,"Rocky may be marvellous but even he can't replace the barn owls which will be wiped out up to 1.5Km either side of the line - so much for your ""green corridor"" #HS2 https://t.co/YU9QOiACdj"
686,#Hemsworth #SouthEmsall #Normanton will be devasted by #HS2 and are some of the most  proud but deprived parts of the UK. Talk about picking on those who cannot fight back @HS2ltd @pcandcexpress Guess What @Nus_Ghani  #HS2 Minister won't meet with their MP @jon_trickett https://t.co/QBPuFS2SY5
687,How about successive Transport secretaries have given all the money to the #HS2 white elephant instead of concentrating on the boring every day lines which the vast majority of us use? https://t.co/w2o4ZYboli
688,But can spend wha it says is ?57BILION on #hs2 but we all know it will be in excess of ?100BILION. No shortage of money for #hs2 but sod ALL the Social Services + NHS. We have lost trust in ANY Politicians or Political Party's to have our needs and wishes at heart. https://t.co/BU6QprRWlC
689,"I'm only the ***** Transport Secretary. #FailingGrayling hasn't replied to letter handed to him in Yorkshire in February, on how #HS2 lies have devastated Yorks Rail. @HS2ltd is bleeding Railways &amp; Commuters. Today @CroftonNO2HS2 gave letter to the Cabinet Secretary in London https://t.co/jekteCnMEy"
690,Join me and call on the #HS2 minister to tell @HS2ltd to deliver the tunnel extension in #Staffs and save #AncientWoodland #StandUpForTrees https://t.co/1PnqfszkIq
691,#England #Scotland #Wales #englandhour #scotlandhour #Waleslive #mps notice Mr grayling trying to lay blame on the rail networks for something he has caused by underfunding rail and feeding #hs2 taxpayers money which if invested wld have sorted rail out https://t.co/QIdjyc1kxJ
692,Join me and call on the #HS2 minister to tell @HS2ltd to deliver the tunnel extension in #Staffs and save #AncientWoodland #StandUpForTrees https://t.co/HRs9bsx58F
693,"If #HS2 was a business like #Carillion  the government would see the obvious incompetence and lack of due diligence step in and stop it before they go under. ... oh wait a mo , it looks like dejavu #HS2 \nInvest in internet not rail https://t.co/FYeYqEr5Hw"
694,Join me and call on the #HS2 minister to tell @HS2ltd to deliver the tunnel extension in #Staffs and save #AncientWoodland #StandUpForTrees https://t.co/g3oJXeKeGP
695,"If this was the case why is the NHS at and almost beyond Crisis point. Why are hospitals and GP's short of Nurses and Doctors. As with #hs2 they fabricate information that is FALSE or is a downright LIE.\nIt is not just money the NHS wants its Nurses, Doctors and General Staff. https://t.co/6sxlEhvNzo"
696,Try asking her about #hs2 and why even she cannot get details out of Grayling in respect of the Major Projects Authority of returns on Investment in #hs2. The answer is that there are NO RETURNS just a huge loss as figures based on fairy tale figures plucked from thin air. https://t.co/KdkBPEwsbI
697,https://t.co/zu9r6JvauM\nThis just shows that common sense goes out of the window once people get an Idea that is not though through. #hs2 are saying via their Chairman that they DO NOT know how they will pay for Phase 2a or 2b of #hs2 and public funding will be needed.
698,#FailingGrayling - rail meltdown is down to his mismanagement including taking talent &amp; resources from conventional rail to #HS2 while cutting safety &amp; ramping fares to pay for it @AndyMcDonaldMP @AndyBurnhamGM @JayMitchinson https://t.co/YNReG8Q2zn
699,"#hs2 its almost nostra fookin damus. Beecham restructed the capillaries of this tiny land with obese creating bitumen and now #ChrisGrayling  cracking the backbone to save 20 mins from a few peoples lives, an extra carriage and a few reopened stations would have been enough."
700,"#HS2 is bleeding existing railways dry causing fare increases, fewer passengers &amp; cost savings on safety &amp; shortages of rail workers @cathynewman #FailingGrayling https://t.co/cogOZOXGJr"
701,Off to the Public Accounts Committee with this one. Time to scrap #HS2  @Meg_HillierMP   @AndyMcDonaldMP @KevinBarronMP @JohnHealey_MP @Ed_Miliband  @BolsoverBeast @jon_trickett       https://t.co/7cJDXsaIVy
702,Please don't destroy precious woodland and wildlife for the sake of #HS2 @Nus_Ghani. Listen to @WoodlandTrust and ensure tunnel is built to save #WhitmoreWood. #wildlife #environment #trees
709,#HS2 Usual Suspects Spending watchdog hits out at ��broken�� UK rail franchise system https://t.co/5xfMkAZxUh via @financialtimes
710,HS2 is a totally unnecessary evil. It shouldn��t go ahead full stop: https://t.co/3cadFAYUQB #HS2
711,#HS2 price hike warning over rejection of risk allocation tool https://t.co/VIdynRT70H
712,#Southam family will lose home and business when #HS2 is built\nhttps://t.co/dtYMgLhHhn
713,#HS2 Confusion &amp; obfuscation We have a little more information on #HS2 and #Euston: https://t.co/rS7agnrSic
714,When will politicians realise we care about potholes more than sugar taxes and #HS2 ?\nhttps://t.co/BWqBiIEBpy
715,"I wouldn't trust #HS2 ltd to sit the right way round on the toilet, let alone run a railway. https://t.co/lOpk8UZjH0"
717,Instead we will fall victim to you sadly #hs2 https://t.co/2XBvDGlU4Y
720,Southam family will lose home and business when HS2 is built https://t.co/JZRjdPz0dT #hs2
721,#Brexit &amp; #HS2 two dumbass Labour-Tory nightmares built on lies https://t.co/l6aO6HVshc
722,"#HighSpeed rail project could hurt #SouthWales economy, claims minister https://t.co/IglcYUxx0u\n\n#HS2 #KenSkates"
728,?50m pays for less than half a mile of #HS2 https://t.co/2YEz01QhtX
730,#HS2 Contractor infighting Interserve and Kier beware: The knives are out https://t.co/PTfaswCmvL
733,The latest ###occupy! https://t.co/cGDdWAuUqY #hs2
736,Village road in #Buck closed for the foreseeable future amid #HS2 concerns\nhttps://t.co/QhxBcCfqmX
739,#HS2 leads the charge A third of the world's protected areas at risk from human pressure ? https://t.co/FaObWq0l1f via @MailOnline
741,Sadly it doesn't protect them from being destroyed by #hs2 https://t.co/ZmOQCZV3Bj
744,#HS2  is a waste of valuable resources. Needs to be scrapped. https://t.co/LwpZxsCoqx
745,Pouring ?Billions into one scheme #HS2 will drive up the costs of SMEs and cause a skill shortage https://t.co/sATWNrRkje
746,#HS2 contract labour costs for February buried in transparency data https://t.co/CbJB8LNgBE via @CityAM #StopHS2
751,Is this a joke? #HS2 per se is a fraud against the nation! We don't want it and cannot afford it. https://t.co/UNfMQ8niND
755,Not to mention the amount we're wasting on #HS2 https://t.co/sdUkDYfO5p
756,Or... scrap Foreign Aid &amp; #HS2 https://t.co/IwaaqybQKj
760,Better still #cancelHS2 #HS2 https://t.co/qxhCXicXah
761,What's the point now #hs2 is ruining the place? https://t.co/65DNNVw618
765,The case against HS2 #HS2 https://t.co/6N2GZiq35U
768,"Why not save countless communities, environments, fauna &amp; flora by cancelling #hs2 https://t.co/Ok3GUkUimu"
769,#BreeLouise landlord left in limbo as wait for #HS2 compensation goes on: https://t.co/mt3DZyR5or\n\n#Camden #HS2Ltd
772,More evidence #HS2 is a naff idea\nhttps://t.co/svNdEhNAfd
773,"And people think #hs2 per se is wrong. The project implementation may be flawed, but the concept? https://t.co/RofP3A3eN5"
775,For those blocked by Lord #HS2 Adonis apologises for tweeting 'racist' cartoon of Sajid Javid? https://t.co/UzYEixYocS via @MailOnline
778,How is it acceptable #HS2 is allowed to start to cut down hedgerows during bird nesting season?@HS2ltd @michaelgove https://t.co/89kPLMrsf5
779,#hs2 need to give these guys a call https://t.co/qcWepj3yXw
780,If you use the train in the so called #NorthernPowerhouse and its awful thank #hs2 for sucking all the money out of your investment
781,he wants his hair cut like gray lkdjskl cutie #hs2 https://t.co/SrGHOIgENz
785,A special kind of incompetence: HS2 Ltd mistake Aberdeen for Buckinghamshire https://t.co/bbp37mClnR #HS2
786,#Landowners and #businesses affected by first phase of #HS2 receive ?1.6bn in #compensation https://t.co/sLKysznZy7
787,#HS2 Carillion displayed utter contempt for suppliers �C Frank Field https://t.co/Na6UWCvmFC
788,Beware #HS2 Londoners could foot Crossrail 2 bill https://t.co/5IDaVoTWSp
792,Remember how this ended.... #hs2 #misery #destruction #debt https://t.co/W2TxaVjEwO
794,"While the UK wastes time and money on #HS2, #Hyperloop is becoming a reality. https://t.co/GzgZE2KsD0"
799,"?100,000,000,000 reasons not to build #HS2 https://t.co/LOpfyzLReM"
802,Ask him to come clean on #HS2 East of Rotherham Route Scandal @AndyBurnhamGM https://t.co/liPsrWQGIu
803,Is happening all along the route. Greenfield sites being turned into housing. More #hs2 #destruction #misery https://t.co/PZFCphi6rj
805,JUST CANCEL #HS2 AND USE MONEY FOR NHS. PROBLEM SOLVED. https://t.co/hFo8d7H0yO
807,"""It's not beneficial... It's going to cost a huge amount of money"" #hs2 https://t.co/igNzo55Ovn"
808,More #hs2 costs. #hiddencostofhs2 #debt #destruction #misery https://t.co/9xgXn3biE3
812,You can't fault #HS2 on attention to detail and professionalism - or can you? https://t.co/cs2s9FnCxK
813,Oh dear - only negative comments under this tweet. #HS2 PR has been dire from the outset and will never improve. https://t.co/TEG5MIZBNN
814,If #HS2 put a  floury white paw through the letterbox to prove that they are your mummy - don't let them in Kids https://t.co/NKZ6hYD7kA
815,What a corrupt crooked piece of legislation. Taxpayer you just got fucked by #Hs2 ! https://t.co/I0UkiLZUY6
816,HS2: A Catastrophic White Elephant That��s Trampling All Over Us (And You) https://t.co/C5fporDyO8 #HS2 #Kenilworth #Midlands
819,If only @LouiseEllman .... #HS2 oversight @CommonsTrans https://t.co/3GbfmJKxfN
821,More #hs2 #misery https://t.co/uTzl5EfPqJ
824,"Come in No 2, your time is up... #HS2 https://t.co/hVJnXBPQWT"
825,Absolutely. Leeds to Kings X in 1.59. #HS2 waste of money. Improve current rolling stock now with the cash instead. https://t.co/ykEl2IsXuk
826,More #hs2 #misery #destruction https://t.co/NaA3u9Zl9T
828,#HS2 and the railways are a disgrace - but it's not train fares you should be angry about https://t.co/WijWTv8PXf
829,Absence of evidence = evidence of absence #HS2 https://t.co/KF28s6Zr2X
830,#hs2 Stick a train through this picture. #beautiful #destruction #misery #debt #hs2 That's what is happening to us. https://t.co/jKsUr1t11D
831,Stick a train through it. #hs2 #destruction. https://t.co/f6IEM5yBVI
832,"Eeeer, no. All support mass #destruction via #hs2. Please help us stop the unneeded , unwanted. #destruction https://t.co/PzgwMqKK0D"
