,text
1521,"How #BIM delivered the #balustrades for the #HS2, National College for High Speed Rail. Watch at https://t.co/HhYn9hyrQX\n@WillmottDixon @bondbryan"
1523,Our very own @billbenbob has written for @timesredbox on how opponents of #HS2 lack belief in Britain's ability to deliver: https://t.co/ksxfgbuGpj
1524,If #HS2 was advanced and building at northern end brought forward and #HS3 advanced and plans for #HS4 brought forward and #Maglev pilots with a huge increase in railway spending .\nhttps://t.co/SMLKZl7XcG
1526,Signed. Pass it on. #HS2 https://t.co/fGHWnwhro0
1545,"Travelled to #Leeds and back from #rdguk today and yes it’s a long journey but not horrendous. Which made me think, is #hs2 really needed when the current network needs improving? Is anyone in favour of #hs2 at all? #trains #networkrail"
1551,"It’s a falacacy to think if #HS2 was scrapped, all the money would go to other rail projects, but more likely to dispersed across any the national agenda of other priority expenditure. The UK needs #hs2 to build in capacity &amp; spread economic benefits &amp; at a futureproofed standard"
1555,"We are delighted to announce that a team from Balfour Beaty Vinci in Brindleyplace are #fundraising for us, @StBasilsCharity &amp; @bswaid by #cycling from Windsor Castle to the Palace of Versailles! Please donate here: https://t.co/CfikujAW1a\n#charitytuesday #autism #HS2 #asd https://t.co/ncXE1UW6hN"
1556,#HS2(Year) 🌸
1560,Leaders stress importance of #HS2 and #NPR https://t.co/IqxZ5m5E0Q #RailNetwork #Government https://t.co/1JKEq2Zxse
1561,Increased rail capacity promises a great future for the Midlands. Check out our latest news after attending the inaugural @BENetworking Midlands Conference last week #woodshardwick #midlands #development #hs2 #midlandsengine #birmingham https://t.co/3eQpCYlipL https://t.co/ojsC1SQXoD
1562,"Future generations will be grateful for #HS2, says Mark Thurston, recalling how controversial the Channel Tunnel was as it was being delivered. https://t.co/5cw3EoBEAc"
1567,#hs2\n\nDoes anyone else ‘hold’ them?\n\nHigh Speed 2 Railway Line: 7 May 2019: Hansard Written Answers - TheyWorkForYou https://t.co/5Ma5LR28af
1569,"Much as I admire your honorary Doctorate from JD Wetherspoons #HS2 Paul, I can't help noticing that it really is no substitute for a formal education; especially in Physics, Economics, and Logic. You do, however, have to be praised for your dedicated contribution to Circus arts. https://t.co/oySvbhSNmn"
1570,"O dear. #DominicRaab's quite Mayish when it comes down to it. I like him less for hearing him interviewed for #ToryLeadership, #HS2, #ForeignAid. The only thing he's good on is the Human Rights Act, &amp; it sounds like he's weakening on that too.#TheBrexitParty #WTOBrexit #lbc #Marr"
1573,Listening to the #northernpowerhouse transport conversation on #bbcpoliticsnorth . I applaud the cross-party letter that urges more focus on the north.......but maybe should use a simple principle to make choices ...“5 miles not 500 miles”...and scrap #HS2 🙂 @BBCRichardMoss
1574,"Here's the third of our big reveals. FOI requests spell trouble for HS2 with 98% of contractors ""inside IR35"":  https://t.co/cwGrFbJdbk #HS2 #Contracting #FOI #IR35 #Offpayroll #NetworkRail"
1577,We agree. Turning #HS2 and other regional #rail improvements against each other is a false argument. The north needs both to happen to release its full potential. https://t.co/tTooy6B5bm
1578,#hs2\n\nI would have thought that the blank cheque needed for Hs2 warrants an inquiry before its signed and not after for once!\n\nPublic Accounts Committee confirms inquiry topics - News from Parliament - UK Parliament https://t.co/j7typXhqNO
1579,Eddie the Eagle was an Olympic Gold Medal winner for the UK. How do you explain the success of gondolas in Venice which has lots of canals and car based transport has been slow to develop because of that. #HS2 https://t.co/Qe9mshxTZA
1580,Looking on the bright side - no shortage of organs available for transplant if you are a Party member in China #HS2 - for the good of all. https://t.co/KDlRKkhKuf
1582,"Coming up on @bbcmtd how the #HS2  green corridor has turned brown.  1000's of trees planted along route die, because of under watering. The long awaited statue to 3 #wba legends unveiled in #westbromwich and the #catcafe - offering a takeaway with a difference. Join me 6.30 😺"
1583,"Less than a decade after £9bn+ was spent modernising the West Coast Main Line, we're now back to point where major engineering work blockades are needed (eg. 16 days this summer). Ludicrous to think we can accommodate future growth on existing infra. https://t.co/8fjQqfHBah #HS2"
1584,"""Even if #HS2 were to fall through, high-speed rail is an international business. We as a college would continue to exist.”\n\nEngineering college for HS2 ditches 'high speed' from its name https://t.co/ZUrm7yI1wz"
1587,"And of course they do call #HS2 ""Horse sh*t Two"" at DafT https://t.co/KkWrS3DSOU"
1588,#hs2\n\nAmazing what can be done without a blank cheque!\n\nBtw Northampton was supposed to be a development area not a commuter area.\n\nNew train timetable hopes to take stress off morning rush hour from Northampton to London - Northampton Chronicle and Echo https://t.co/0NLRIp5XVJ
1591,"The #government has confirmed it has no plans to pause the #HS2 project. If, like them, you’re trying to secure remote or temporary sites you need flexible, rapidly deployed security solutions.  #fire alarm systems #wireless #security cameras #cctv towers  https://t.co/DQD6u5npIn https://t.co/afDWG5GlN9"
1592,"Am a supporter of @HS2ltd #HS2 and lines that will filter to the North - this will end the divide of London investment &amp; rest of the UK needs a chunk of that money,it will mean you can live in Midlands or the North but work in London on flexi approach to new working days"
1593,"Film Screening | HS2: Whose Line is it Anyway? | Thurs 9 May, 18.30 | Lecture Theatre A, University Place, Manchester | FREE | Artist and filmmaker Duncan Pickstock presents his film which follows protesters in London and explores the consultation process. #HS2 #transport #ukrail https://t.co/Jynv6PDMAk"
1596,"Is the economic growth #HS2 will supposedly provide worth the billions of pounds it will cost to make? Prof @KimberleyScharf offers her expertise on @BBCBreakfast, watch from 46:43 and 2:53:00: https://t.co/aTWQMIT8Sl"
1600,"#HS2 works on hill behind Great Missenden, as seen when you leave the train station near the centre of the village. It’s so close! #chilternsAONB https://t.co/h22XjUzjrD"
1601,"Well yes you have since you put yourself forward as an expert having spent many many years on the case, and you elevate 'others' to the role of expert in their substantiation of your case. I attend to accredited experts on #HS2 https://t.co/DoiVZKxhYk https://t.co/QmnpV8y79D"
1604,"A very risky ""investment"" site whose value relies on #HS2 Phase 2 being not only approved but being built.  https://t.co/iqp23XtuKt via @BLMEastMidlands"
1605,#HS2 'on the verge of passing point of no return'. The evidence shows it will only help the economy within 10 miles of the stations and the north/south divide will increase. https://t.co/4gM67sf6H1 via @MetroUK
1607,"The new name is ""The National College for Advanced Transport and Infrastructure"".   Don't worry folks,  they will still be passing on us rail experts knowledge on how to deliver  world-class, on-time and on-budget UK Rail projects like #Crossrail &amp; #HS2.\n\nhttps://t.co/mFl1vwcYBg"
1608,".@HS2ltd said today that the high speed railway project is already supporting 9,000 jobs around the country. At peak construction, over 30,000 people will be needed to design and build the railway. #HS2 @UK_CW #Jobs #WednesdayWisdom https://t.co/p8OjAzX0ue"
1612,"Much as I admire your honorary Doctorate from JD Wetherspoons #HS2 Paul, I can't help noticing that it really is no substitute for a formal education; especially in Physics, Economics, and Logic. You do, however, have to be praised for your dedicated contribution to Circus arts. https://t.co/QbCS0G5P2V"
1617,ICYMI: A report from the House of Lords Economic Affairs Committee has said that Northern HS2 rail should have priority over the Southern Line. @LordsArcticCom  @transportgovuk  @HS2ltd  #NorthernPowerhouse #HS2 #raillinks https://t.co/cL9Z1Qp9mU https://t.co/46u6oqXklO
1623,Some rail organisations have discovered that very high speed rail comes with a range of problems. #HS2 thinks it knows better. https://t.co/9mpgsIpCQF
1624,"#hs2\n\nMinister confirms that we must spend loads of money regardless of opportunity cost.\n\nDisruption is 'inevitable' in Birmingham for multi-billion HS2 train line, says chief - Birmingham Live https://t.co/uSAa1idLmJ"
1625,More jobs in construction for women with HS2 https://t.co/2VIfB7SNb8 by @PBC_Today #HS2 #builtenvironment #construction #constructionindustry #building #manufacturing #buildingproducts #womeninconstruction
1626,"I know about real estate. There is currently a flow of capital into the outer cities for a variety of reasons some political levers - stamp duty, BTL taxation, yield, affordability of capital projects in terms of land, &amp; labour &amp; the Brexit effect on London.  #HS2 not at all. https://t.co/yJaC8pI2U5"
1628,Huge development opportunity adjacent to #HS2 at #Toton currently being marketed by @JLLUK #eastmidlands #Investment #development https://t.co/bFyVyrCTgF
1630,"The North needs #HS2, not a half-baked plan. We couldn't agree more. https://t.co/1vOo8NaKCr"
1632,HS2 extension seen as key to unlocking East Midlands potential https://t.co/tkPvSNE1KY via @financialtimes You can't overstate the tranformational potential of this vital project. Build #HS2.
1633,Exclusive | Alternative HS2 route tabled for the North https://t.co/1mUGbKqrNM OK for the North West and Trans-Pennine but East Mids and Yorks would be massively short-changed by this proposal. Build #HS2.
1635,"Tomorrow - FREE | 'HS2: Whose Line is it Anyway?' | Artist and filmmaker Duncan Pickstock presents his film which follows protesters in London and explores the consultation process. Thurs 9 May, 18.30 | Lecture Theatre A, University Place, Manchester #HS2 #transport #ukrail https://t.co/WSC7HwcbFN"
1638,"Child #FoodPoverty, #HS2, #WestPapua and more - find out what's being debated in #WestminsterHall today. Watch:\n\nMorning: https://t.co/3ragSKLKAJ\nAfternoon: https://t.co/3ragSKLKAJ https://t.co/AYOTugX7sJ"
1640,Here's why #HS2 potentially compromises the Chiltern Aquifer Jim. Any other developments that might affect it should also be closely examined but #HS2 is at the forefront. Hope  that helps? https://t.co/nCxQKEaV4B https://t.co/9PP4KkJhM8
1641,"A reminder. Whilst a tiny bunch of #hs2 antis moan about Hs2 on Twitter, here's what's happening in Parliament today. https://t.co/9luqbW9POn #stophs2isdead"
1642,Our Bergmann 4010R dumpers have the added benefit of a bidirectional operators station and swivel skip making these a perfect choice for a versatile tracked dumper with a 10tn carrying payload. Bio oil and the latest T4F compliant engines #HS2 #SSSI #lgp #tracked #dumper https://t.co/5PHVkXnV0o
1643,Perfectly timed article from @AndyBounds @FT as @JLLUK begins marketing new #HS2 Toton strategic land site in #EastMidlands #resdiential #mixeduse https://t.co/EkPMydEEHL https://t.co/lj6DyPT4wp
1644,• \n\n#1 \n\non my way \ninto the city \na yellow brick wall \n\n• \n\n#twenga #haiku #hs2 #cow @CowBirmingham
1645,"#HighSpeedNorth - a stand-alone Trans-Pennine rail scheme designed to connect the north's major cities, providing transformative journey times and connectivity.  Replaces current #HS2 Phase 2b scheme and the need to spend additional money connecting HS2 to the TfN rail scheme. https://t.co/0MpC5Lhw5C"
1650,"#STEAMhouse are partnering with @balfourbeatty for our next upcoming #STEAMlab which aims to reimagine the delivery of massive-scale construction projects. 13th May, 4-7.30pm and 14th May, 9.30-4.30pm\n\nFind out more &amp; book your place:\nhttps://t.co/F0PU13EpJa … \n#HS2 #BBVSTEAMlab https://t.co/mzj212ZEpX"
1651,Notices issued for #HS2 contractors to deliver large machines into #Warwickshire's Wormleighton site over the coming weeks: https://t.co/5mAzR8tdTu
1652,"Once complete, do you think #HS2 could be the answer to greater north/south connections &amp; faster #travel? See what we think here… https://t.co/TRB6pWchrS"
1653,"Loving the energy from the @stophs2 campaign today at Euston ‼️ #HS2 #StopHS2\n\nWant to find out more? Our show Human Jam might just help...\n \nTue 7-Sat 25 May, 7.15pm\nhttps://t.co/xylH2S428v https://t.co/dSj7H2tzrZ"
1655,"Fascinating stuff from @nus_ghani. Apparently #hs2 is on time and on budget and is fantastic for Notts as it's created 69 jobs! What about all the jobs lost so far on phase 1?\n\nNottinghamshire is already benefiting from #HS2, minister says https://t.co/rveJaDfPVi"
1656,#hs2\n\nThen who it their right mind would sign a blank cheque to build an ultra fast train which bestows 40% of the benefits on London according to #hs2 ltd’s own figures. https://t.co/PcHBj2U3Ym
1657,"Much as I admire your honorary Doctorate from JD Wetherspoons #HS2 Paul, I can't help noticing that it really is no substitute for a formal education; especially in Physics, Economics, and Logic. You do, however, have to be praised for your dedicated contribution to Circus arts. https://t.co/XYqULSMd7Z"
1660,We have plenty of opportunities available on HS2!\nContact Steve on steve.castle@carmichaeluk.com\nor head to https://t.co/gvb7XTlI2n to see a full list of the roles\n\n#hs2 #engineeringjobs #constructionjobs https://t.co/XUMawNzspV
1670,"That's where all that Economic Growth has been all this time, 'Locked up' , just waiting like sleeping beauty for #HS2 to give it a big, wet, taxpayer kiss. Mwwwmm ! https://t.co/cvcqx9Zw0O"
1672,Today's @yorkshirepost comment: Why #Yorkshire needs new #Azuma trains on East Coast Main Line AND #HS2 https://t.co/S5Oqx79mDx @JayMitchinson @IanDayPix @henrimurison @tomriordan @kersten_england @jomillerdonny @NP_Partnership #NorthernPowerhouse #trains
1673,"2019 Work at #HS2 Harefield UB9 6JW #HeathrowThirdRunway #HS2 ""soft connection point"" construction continues apace This picture shows an official HS2 document that shows UK airport expansion @ExtinctionR Brave #ER Activists have been camped there 2 yrs now #StopHS2 #ClimateChange https://t.co/eiv5Xxe7jf"
1675,"The man in charge of @HS2ltd, Chief Exec Mark Thurston tells @BBCBreakfast &amp; @bbc5live  the case for #HS2 Northern extension is 'clear'. @BBCBenThompson challenged him on cost (£4bn spent so far) and if wider 🇬🇧 economic impact is overstated  https://t.co/KfJCwPg6sP https://t.co/FXKe7EmUAm"
1680,#HS2 will future proof UK economy for generations to come: https://t.co/AMavOYvoxe https://t.co/gKMxliXRfj
1685,I was chatting the #LNER MD David Horne earlier. He mentioned that it's difficult to get the paths for TOCs like his to train up drivers on new fleets like the #Azuma 'cos the network's so crowded! #hs2
1687,"From our friends at @CamdenPT \n#HumanJam is latest in-house production about #HS2, the story of a man possessed with digging up its history &amp; the small but stubborn #camdencommunity. May 7-25 https://t.co/OZQtkPFTcA https://t.co/9nHcAWCHgX"
1688,"Same money. Repurpose what's been accomplished. We need more capacity. Thru better signalling, carriages with efficient entry/exit? Prioritise lateral links. So many better options. But this Govt is Dogma Inc. #HS2 #bbcnews https://t.co/lq2nhY6Xbq"
1690,"In Italy, high speed rail is referred to as the 'metro d'Italia'. It has caused significant modal shift away from mainland domestic flights. Contrast that with the UK where some people apparently claim #HS2 isn't even public transport. Risible 🙄 https://t.co/CMwZeu9sTa"
1691,"It's shocking that so many prominent HS2 supporters don’t understand the relationship between train speed, signalling and capacity: https://t.co/cMxRASAV1L #HS2"
1693,If you haven't signed yet - please do and pass it on. #HS2 is digging up everything it can lay hands on in the meantime. https://t.co/d8zeQ1yj6U
1699,"These metaphysics of magicians\nAnd necromantic books are heavenly.\nLines, circles, letters, and characters – \nAy, these are those that Faustus most desires.  #HS2 https://t.co/G0Hz3fhGCE"
1701,"Hmm,\n""Speaking at a conference of distinguished guests in 2012, the lobbyist went on to explain other lobbying strategies for winning the case for #HS2: how they create compelling stories designed to change the parameters of the debate.""\n\nhttps://t.co/dibWDPT3yE https://t.co/YWhPkHNYHS"
1702,Didn't mean the whole place - everyone loves a jolly! Just that particular #hS2 event. Meanwhile Pete Woodward and John Downer were pleading with the trade press to write something positive about #HS2. https://t.co/HmzJzS6g2h
1707,We agree. Turning #HS2 and other regional #rail improvements against each other is a false argument. The north needs both to happen to release its full potential. https://t.co/tTooy6B5bm
1712,"Back in 2014 it was said that the body responsible for delivering #HS2 didn't have the budget for a new station at London's Old Oak Common. So, how is the new station at Old Oak Common being funded - were HS2 Ltd given the budget or has someone else been given the money?"
1713,#Railtex2019 session on #hs2 is like that Hitler Bunker scene where Hitler is in total denial that the Russians are at the doorsteps! https://t.co/hn1oXaKUeC
1716,HS2 is the infrastructure project that will dominate the UK market for decades to come. But how will Network Rail manage the HS2 resource drain?\n\nOur latest blog post explains the impact: https://t.co/CTbSkTQ4nc\n\n#blog #rail #HS2 #networkrail https://t.co/rZ2dHT1Dk0
1718,I agree with David Davis on many issues... but not on this. #HS2 will bring transformational change to the Midlands and the North of England. @HS2ltd https://t.co/hf8POLWa82
1719,Young people in Derbyshire have a say on what HS2 could do for them #HS2 https://t.co/Or3kTCwIAE
1721,A report from the House of Lords Economic Affairs Committee has said that Northern HS2 rail should have priority over the Southern Line. @LordsArcticCom @transportgovuk @HS2ltd #NorthernPowerhouse #HS2 #raillinks https://t.co/cL9Z1Qp9mU https://t.co/dyybILTWXP
1725,Yet again: we are dreadful at major infrastructure projects. We want CBA/VFM studies to prove the impossible: that we can be certain it will be financially ‘worthwhile’. Other countries know they bring significant benefits. Not us. \n#ukinfrastructure. #HS2 https://t.co/3sd9pLjw1z
1726,I can’t see how that will impress him. He’s just travelled from bloody Mars #solihull #hs2 https://t.co/Sh6zsCIifH
1727,"#hs2 antis like to pretend the project's sucked up all the investment money but it's just one big lie. Here's a look at the 1000s of new trains worth £bns being delivered now and over the next few years, and what's surplus too. https://t.co/N3BSdct826"
1729,Been chatting to some of the business leaders who have signed the letter today calling for a pledge that  #HS2 will make it all the way to the North. @aqldotcom and @ProductionPark_ say it will increase opportunity and investment. More @bbc5live https://t.co/llMG44Wwes
1730,More of this coming tomorrow I suspect. Wonder if Swiss Federal Railways' frank claims about limitations of ERTMS digital rail tech on existing lines will get a mention in @LordsEconCom report on #HS2? 🤔 https://t.co/riAotmgS6z
1731,The Country of Larks: why @TravelscribeUK walked in the footsteps of Robert Louis Stevenson to see the impact #HS2 will have on the #Chilterns https://t.co/g1LZ9nzIJo @stophs2 https://t.co/5mrUWUTWDv
1732,"Wunderbar ! Confirmation that the laws of Physics do not apply to 'modern rail vehicle design' or #HS2 Paul . Next up, perpetual motion for trainspotters and the Nobel prize for elderly Halifax man who disproves the Second Law of Thermodynamics. https://t.co/g1NhMEXiwu"
1735,"As JM Keynes is often quoted as saying, there is ‘the astonishing belief that the nastiest motives of the nastiest men somehow or other work for the best results in the best of all possible worlds’. #HS2 I am sure is different. https://t.co/XDtxjtRmu7"
1738,Mother Nature given helping hand by HS2’s Green Corridor https://t.co/1V5l2z2TL5 What you will never read on the #stophs2 website or in the @Telegraph. Building #HS2.
1740,"Paul used to work turfing social tenants out of accommodation - he moved to Halifax because it is cheap and now rides up and down the land (by train) taking pictures of, yes - Trains and unwilling Laydees with his long lens. Oh, and he defends #HS2 https://t.co/WDUdF6Ri9C"
1742,#Chadsmead: The council meeting on 21 May has 2 motions to vote on. 1st says LDC should write to the Govt requesting all enabling works on #HS2 are paused until notice to proceed to main works has been approved. My initial view (s/t debate) is I will vote for this motion.
1743,The boss of @sheffchamber Richard Wright argues the long term economic benefits of #HS2 &amp; the #NPR &amp; why it will prove to be a good investment to the #sheffieldcityregion in @shftelegraph 👉 https://t.co/xFPtKZJGXK\n\n #sheffield #northernpowerhouse
1750,"🚆🚴‍♀️🚍MAYOR ON TRANSPORT INVESTMENT🚍🚴‍♀️🚆\n\nHear @MayorWestMids @andy4wm talk all things transport with @GBChamberBoss in our big interview. He discusses regional transport investment, the proposed Clean Air Zone in #Birmingham and #HS2. \n\nListen here 👉 https://t.co/CR8tFbsT8V https://t.co/clmQSceWxT"
1751,News: Councillors call for halt on #HS2 enabling work in #Lichfield until green light for main construction is given: https://t.co/wc6I4FbAFO
1753,"Yesterday we held our 2nd meeting of the year, receiving an update on #Hs2 from @HS2ltd, @TransportforWM and Minister @Nus_Ghani. Thank you to all our speakers &amp; @steve_mccabe for chairing the session. Attendees emphasised the need for cross-party work #WestMidlands"
1765,HS2 on schedule and on budget #HS2 https://t.co/7CcxAsORKz
1774,"Dear @henrimurison @NP_Partnership\nGoogle ""HS2 news"" - this is the only article you get putting forward your side of things. You may not like the @the_tpa but they sure got the press going.\n\nNorthern Powerhouse campaigners hit back at proposals to axe #HS2 https://t.co/gVVryDNGVB"
1776,"Impressive spaces at @millenniumpoint in #Birmingham and fantastic transport links with the great investment of #HS2 right opposite, who could ask for more! - thank you again for the show around Vikki and Kevan! @TridentHC #eventprofs #BirminghamEvents https://t.co/rwhzTC32gY"
1777,#hs2\n\nHs2 boss says case for his mega salary is ‘clear’ \n\nHS2 boss: Business case for Northern extension is 'clear' https://t.co/oq6Kf1zsVJ
1779,"Hmm... Lord Adonis has heavily promoted a 3rd runway at #Heathrow. #HS2 is his brainchild. And until recently he claimed his top priority was stopping #Brexit.\n\nIf you want a genuine Green MEP for the SW who's also stanchly anti-Brexit, vote for @MollyMEP.\n\n#VoteGreen2019 https://t.co/gmEkJthoGO"
1780,"First night tonight! Make sure you catch it this month:\n\n#HumanJam is @CamdenPT’s latest in-house production about #HS2, the story of a man possessed with digging up its history &amp; the small but stubborn #camdencommunity. May 7-25 https://t.co/EGigYRljdq https://t.co/2NSO9y6hwj"
1781,Reopen the Great Central Line at a fraction of the cost of #HS2 and trains from Manchester could stop directly at Wembley Stadium Station https://t.co/frrlIfOjTr
1783,"#HS2 contracted companies\nAECOM, AMEY, ATKINS, ARUP, KPMG, SIEMENS etc\nChambers of Commerce Patrons\nAECOM, AMEY, ATKINS, ARUP, KPMG, SIEMENS etc\nBusiness Leaders for HS2\nAECOM, AMEY, ATKINS, ARUP, KPMG, SIEMENS etc\nSee how it works? https://t.co/wNgdpj4E8K"
1784,"Weekly Wrap | Greater Manchester mayor @AndyBurnhamGM called for the #thirdrunway at #Heathrow to be scrapped, and for officials to rebuild the case for the embattled #HS2 project to help increase capacity at both #Birmingham and #Manchester airports\n\nhttps://t.co/Zd5kJM5jBF"
1785,The House of Lords economic affairs committee is expected to conclude that the Government has not explained “satisfactorily” how it can justify spending £56bn on #HS2
1786,"First #HS2 Colne Valley viaduct event today 29 May,  4-8pm,\nMaple Cross &amp; West Hyde Community Centre, Longcroft Road, Maple Cross, Rickmansworth, WD3 9TJ."
1788,"Commenting on the Lords Economic Affairs Committee's report, @Spice_79 says that #HS2 is vital to unlock economic growth and connect businesses across the UK https://t.co/EXTRTi69ya https://t.co/EfiQuLvvQr"
1789,Why Sheffield Chamber of Commerce supports #HS2 -  https://t.co/frvp3Eb2PP @HS2ltd #Sheffield #transport https://t.co/nuYHfqMirL
1790,Plans to transform #Birmingham International Station into a major transport hub - linking with the new #HS2 Interchange - have taken an important step forward.\n\nRead more 👉 https://t.co/8AufcXjBpP https://t.co/A31rB6YWmJ
1792,Daily Briefing | #CivilEngineering today: \n- #Hammersmith Bridge faults revealed: https://t.co/8FkAXqVxkI\n- Northern Powerhouse #Rail boss calls for joint #HS2 procurement: https://t.co/IchUD09u1P\n- @HighwaysEngland to link motorways: https://t.co/ulQMGBfLsd
1794,Great to catch up with @NP_Rail director Tim Wood. Some great thoughts RE joined-up procurement with #HS2 @Transport4North https://t.co/pYvzRSDs8T
1795,We need to create #hs2 to create capacity .....what do you need the capacity for.....railfreight.....ah.....👇 #hs2 is the past..... #LookToTheFuture #ToryLeadership\n\n @DavidDavisMP @EstherMcVey1 \n\nhttps://t.co/HVNU4bwNQY
1796,Good one #HS2. As usual... https://t.co/uiNBEHj3bS
1797,How you can put #HS2 and Chilterns area of Outstanding Natural Beauty in the same sentence is beyond me..... https://t.co/NWFuyYp0DU
1798,We've appointed a full professional services team to help us transform B'ham Intl Station into a multi-modal transport exchange linked to #HS2 Interchange Station at #TheHub in Solihull Full story: https://t.co/eCc5hiytSb https://t.co/Jh4POsl3pm
1799,"This week in the Commons, MPs debated climate change, the National Security Council leak, #HS2 and more.\n\nWant to know what else has been happening in the House this week? Read our round-up of this week's business #ICYMI"
1800,Disruption 'inevitable' for multi-billion #HS2 train line - chief https://t.co/idXmus9oKS
1802,"Lovely 1 bedroom apartment available now at Allegro, Exchange Square, Birmingham\n#AllegroLiving #Nikal #Savills #Eight8Property #CityLiving #AstonUniversity #HS2\nhttps://t.co/BllJZcz0X9 https://t.co/mqwKf174xz"
1804,If you are in Spitalfields on the evening of June 20th and interested in #HS2 Duncan Pickstock will be showing his film and we will be having a chat afterwards. https://t.co/J5GgO5b755
1805,"Warnings from NEF, Dispatches, Panorama, Lords report,  Treasury on #HS2 Each time we are told they are wrong and @henrimurison (who?) is correct? Seems to be mounting evidence that Henri is wrong. Not that there wasnt piles of evidence already. https://t.co/FwuBNit29a"
1811,Why Sheffield Chamber of Commerce supports #HS2 -  https://t.co/frvp3Eb2PP @HS2ltd #Sheffield #transport https://t.co/SAg2NFtyYp
1812,"Looking for your next read? Check out @TravelscribeUK’s The Country of Larks, out now!  https://t.co/g1LZ9nzIJo #CountryOfLarks #goodreads #HS2  #chilterns https://t.co/UGC6o9oifa"
1813,Regional leaders including @cllrjudithblake call on the Government to commit to the full delivery of #HS2 #LeedsKeyToTheNorth                https://t.co/tVOhjv7gHk
1814,"At #HS2 viaduct event at #MapleCross this afternoon an engineer from #Align was happy to play good cop role against #HS2 staff &amp; agree that the ""on time on budget"" brainwash mantra for phase 1 open in 2026 was madness we agreed through mutual banter that 2030 much more realistic"
1815,"Our monthly aspirational tweet showing what #transport can look like. It's not science fiction, it exists a few hundred miles away. #WednesdayWisdom #BikeLife\n#HS2 #LoveCyclingWM https://t.co/zaJJhtFWAR"
1820,#hs2 in miniature https://t.co/qDQs5zAwiB
1824,Meanwhile @Nus_Ghani said last week #hs2 was fantastic for Nottinghamshire because it had created 60 jobs and 9 apprenticeships. They never count job losses 👇 https://t.co/yUPJqTLkDb
1825,#hs2\nBirmingham Live: Here are the transport improvements we could have if we scrapped HS2.\nhttps://t.co/cSpgPRbFZ1
1827,#HS2 it's like the Midas touch in reverse. \nhttps://t.co/I2pjp1iA3O via @FEweek
1828,Not happy reading for #HS2 Completing Crossrail - National Audit Office (NAO) Report: https://t.co/JURLpAZDnf
1832,Sound familiar? #HS2 https://t.co/sTCDYArLeG
1833,Save #BritishSteel ! the #HS2 going to need lotsa steel @theresa_may
1834,"The vast bulk of people concerned by the disease Ebola are to be found in areas affected or likely to be effected by Ebola - funny that, #HS2 Paul https://t.co/xedFQtC7F6"
1836,Two major demolition projects around #Euston have paved the way for the #HS2 platforms at the site: https://t.co/IyTxkORiCD
1837,"#Petition : A #finalvote on #scrapping #HS2 for #MPs , with a free #vote for all #Ministers\n\n #stayinformed https://t.co/N4tQb0EykJ"
1839,#hs2 effect https://t.co/JEDLnCP22P
1841,Secondary school pupils up and down the country are finding out how they could be part of the team delivering #HS2: https://t.co/i03YskLpGZ
1847,#bbcaq @BBCPolitics redirecting on subject of #hs2 https://t.co/bwRkmJa3W1
1850,UK businesses call for HS2 line to be built in full.\n\nThe UK chiefs of HSBC Bank and Virgin Money are among more than 100 business leaders who have demanded the government commit to building the full #HS2 rail line between London and northern England.\n\nhttps://t.co/SAKlKQMToS https://t.co/6XV7Zj3kHk
1852,HS2 Phase One Compulsory Purchase: General Vesting Declarations for Cherwell #HS2 https://t.co/PWXNndEMEo
1853,Documentary report on todays lock-on at Colne Valley https://t.co/kVTZ5OmsfE #HS2 #StopHS2
1854,"So, any #hs2 antis care to explain how their #NoVotesForYouWithHs2 campaign went this time? Do tell...#stophs2isdead"
1855,"Support HS2? Does it effect you? Tired of the overspend, delays or red tape? Join our forum and discuss all... #HS2 https://t.co/da7qIp55eJ"
1856,"Fantastic news Labour. First priorities:\n🛫 Cancel #Heathrow Expansion\n🚅 Cancel #HS2\n⚡🛤️ Electrify regional rail networks\n🌞 Bring back solar PV feed in tariffs\nThere, that was easy wasn't it?\nAnyone would think I'm a Green. https://t.co/yPIQa3kqBt"
1858,HS2 college needed DfE bailout to sign off accounts https://t.co/vKbdjtok3v #hs2
1859,The start of today's rolling blog sees me London bound to visit the #hs2 excavations at #Euston for @rail  https://t.co/oVXvjA5Szi
1865,"Considering it was his government and the cabinet in which he has remained a member that rightly gave #HS2 the green light, I shouldn’t be so surprised he’s merely restating policy that’s still supported widely across Parliament! https://t.co/DzVU1WrfUv"
1869,Rolling blog: Friday fun… #HS2 https://t.co/4icBzw1t1C
1870,2/4 #LongEaton #HS2 @BBCChrisD What is actual number of employees in your “handful”?
1872,#hs2\n\nHuman Jam review – Londoners dig back at HS2 | Stage | The Guardian https://t.co/lOjcogxxK6
1876,Birmingham's transformation as HS2's work programme gathers pace #HS2 https://t.co/jREum16pVm
1877,"HS2 work will ""accelerate"" in Birmingham from now on https://t.co/i1iqkwjIq2 #HS2"
1879,Human Jam review – Londoners dig back at #HS2 https://t.co/J3D0M4P7MG
1880,Lets ditch #HS2 SAVE OUR #AOONB #BBONT #SAVETHECHILTERNS #ANCIENTWOODLAND https://t.co/091MQFdfM5
1882,The case for rural public transport - Letters #HS2 https://t.co/ejBMthxjmZ
