,text
1224,Note for @BorisJohnson #HS2 are https://t.co/rdhyqWObYT.death nesting birdlife. NO #NHS to save them but one short telephone call from you would immediately stop the carnage; and the thousands of photographic and video evidence being used during next election campaign @EnvAgency https://t.co/dxdFTpLaIC
1226,"Mitchell Feierstein: #Covid19 has murdered the global consumer, and Rishi Sunak’s scheme won’t survive either  https://t.co/VO4ywQzVBN #BorisJohnson #markets #unemployment #Beijing_Boris #HS2 #lockdown #shutdown #ChinaVirus #confinement #coronavirus #Weimar"
1227,"Is there no #depth to what the #DM will #stoop, so here is a man who owns #7acres of land, I’m sure some of us would be more than a little interested to know what #StanlyJohnson receive for his land regarding #HS2 project, something that may never happen. https://t.co/WtV9jIKjj8"
1228,"I'd go further. Its business case is now busted and given the -ve long term consequences of lockdown and their impact on future public finances, the sustainability of the project should be called into question and the project put on hold subject to a further review.\n#HS2 https://t.co/IFEKJcGTCJ"
1229,Where is this split #HS2 BCR of 2.6 and 5.6 coming from? \n\nIt isn't the latest business case. https://t.co/5qbRlq6BP1
1230,#AskRishi How can you justify spending £100Billion +++ on #HS2? Asking for a friend.. and oh yes the whole of the country \n#NHS\n#NHSnotHS2
1231,I see that #HS2 is being pushed ahead despite the enormous destruction of irreplacible woodland - sheer stupidity from the government
1232,#UKCovidLunacy #CCPVirus #SARS_COV2 #Covid19 #SocialDistancing #WearAMask #dotherightthing #TestTraceIsolate #secondspike Our PM was dishonest to hide approval for starting work on #HS2 during this crisis. I say #STOPHS2 It’s not a priority. It means a return of Austerity again
1234,Can just imagine the PR machine behind this wetting themselves with excitement.\nIt only takes 1 person to tweet this ill-informed tosh. Let’s just remember the public consultation was 91% against #HS2 &amp; that was when it was better connected including to HS1\nTrue Greens get it https://t.co/zHHgflOcod
1235,The younger generation growing up to be the next business leaders aren't going to waste their time on trains or planes because they will place a higher value on their time. The fossils that would use #HS2 will be retired or dead by the time it's built. https://t.co/nXH0yUjJC0
1236,BBC News - Coronavirus: £2bn for 'once in a generation change' to transport https://t.co/AUJtvPTsFv getting rid of #HS2 would give about £120 billion of transport cash.
1237,"Look, anti #HS2 mob. If you weren’t convinced you were on the wrong side of history before, now look at who is on your side. If that doesn’t make you sit up and reevaluate your priorities on this, nothing will. #railways #esthermcvey #COVIDIOTS https://t.co/0P6PreGbhi"
1238,#HS2 is the new #Hinkley @edfehinkleyc. Ridiculously expensive projects which shows Government inability to negotiate with contractors+ obsession with mega projects. The money being wasted should be devoted to more useful projects in transport and energy.https://t.co/mWlt8GpIeQ
1239,"#HS2 adding to #COVID Death Rate at Steeple Claydon? From 7.30am Thurs 14 May 2020, #HS2 compound on #AddisonRoad in #SteepleClaydon was blockaded again by peaceful protesters under #COVIDー19 guidelines to highlight non-adherence to #COVIDguidelines by HS2 workforce"
1241,"#HS2 law unto itself, not only can all the local workers be seen or keeping social distancing but now heavy laden artic driving down single lane gate roads- who foots the bill when an old bridge with a weight limit collapses?"
1242,One thing #coronavirus has proved and that's #HS2 is a complete and utter waste of money #railway #rail #Travel #Travelsafely
1244,"This article is clueless about basic transport economics. The government is totally incapable of sensible infrastructure investment, as shown by #HS2. And many rail schemes in the north are such poor value that the costs would far outweigh the benefits. https://t.co/Y62K5R1c2O"
1245,One of the effects of pandemic has been to destroy the economic case (such as it ever was) for mass road building and #HS2. https://t.co/lro4SVLxWP
1246,Was that speech basically just a covert way to give #hs2 approval to carry on destroying wildlife habitat and beating up protesters? #NHSnotHS2
1247,"If there's a massive shift towards #workingfromhome after this, surely it makes #HS2 even more redundant? And if we are, as a country, massively in debt, even less reason to spend on it?"
1248,"Without a doubt they should be sacked, but chances are they would end up working for #HS2  earning heaps more money and answerable to no one. https://t.co/mIWk46GZY7"
1249,#HS2 still evicting and doing it illegally https://t.co/zzxLXpSkg6
1250,Tim Mould representing #HS2  ltd again. Tim Mould who said it was Unarguable that it was environmentally damaging.\nExpect more slippery chicanery. \nhttps://t.co/GhCdt0MG5N https://t.co/r4wqFxvm1G
1251,"Even if #HS2 was worth building, its workers shouldn’t be put at unnecessary risk during the pandemic and it’s good that @Hs2Rebellion are pointing this out #NHSnotHS2 \n https://t.co/HnOdOZqIcJ"
1252,"Current plans for #HS2 will slice a line through the north west peatlands, creating a barrier to a recovery network. @Lancswildlife discuss the impact this would have on wildlife https://t.co/3iVph4x0Ss https://t.co/s1PTyVuCsX"
1253,It is heart-breaking that ancient woodlands are being felled for #HS2 when we are in an #ecological crisis and #ClimateEmergency. Thank you to all of the brave woodland protectors! 🌳🦋🐦🐝🌳💚#NHSnotHS2 #StopHS2 https://t.co/5drVlCaXN1
1255,"""Our Amazon"" being destroyed, for the supposed benefit for a small area of England; nothing to do with the true north. #HS2 will make our country even more unequal https://t.co/fYtUgcHONw"
1257,"So during the #COVID19 crisis, when local people need it more than ever, @HS2ltd will be closing the #A404 between #Amersham #NHS #Hospital &amp; the #Crematorium for 7 weeks. \nCould they be any more despicable? #HS2\n@BorisJohnson @Andrew4Pendle @grantshapps \nhttps://t.co/YXoMFG5ibJ"
1258,"The #hs2 project and behaviour of the @HS2ltd staff remind me of scenes from the Lord of the Rings ... Literally and metaphorically 😥 a team of #orcs mindlessly destroying their beautiful world, directed by morally corrupt paymasters aka #sauron #lotr #environmental #activism https://t.co/PMdNmFOM5k"
1260,#HS2 scale of fraud is beyond belief. #StopHS2. https://t.co/M9FhIwOwgD
1261,Stop #HS2 Now! https://t.co/rrOFwmuAjq
1263,"Not strictly cull-related, but destruction of badger setts in the path of unneeded #HS2 really is unjustifiable and is meeting obstruction through tree occupations, etc. I'd certainly encourage others to support such actions #badgermonday"
1264,The recently approved #HS2 UK rail project would destroy or damage 108 Ancient Woodlands and much more besides. Please continue to support this action to oppose. TY. RT.  https://t.co/sujkXuXgVr                         @ChrisGPackham @MeganMcCubbin @WildlifeRBLN https://t.co/dplvPjYGb4
1265,Please do tell us where this picture was taken. The real ones taken by those on the ground show fields of empty tree wrappers hiding dead saplings #HS2\n\nUnprecedented conservation project starts in Warwickshire https://t.co/tEUlNx3z2t
1268,No court order Completely illegal eviction Barristers engaged #HS2 above the law and using violence yet again https://t.co/j3MAR0EDaT
1269,I don’t recognise this ‘conventional’ train..🤔😀#HS2 for Old Oak Common. Powered by magic? 😉 https://t.co/dHznu60LNC https://t.co/ExYbVPAswW
1270,"Interesting drone footage that shows just how little woodland at Broadwells #hs2 is actually affecting, and what the #covidiot @XRebellionUK protesters have completely failed to stop...https://t.co/fAWY8VOLpJ #stophs2isdead"
1271,"HS2 has got Boris's Cabinet by the balls. Their inaction allows the horrendous HS2 Blackshirts to terrorise people legitimately protesting. Look at the Voter Polls Boris, ignore your scrotum &amp; abolish HS2 #HS2 @NetsNot @HS2theTruth @mcahs2 @edwardtimpson @Keir_Starmer @stophs2 https://t.co/fEfpZ4bEx3"
1272,"Distressing to see this, many thoughts come to mind but if this is a result of #HS2 it shows how 'environmental' planning is extremely shortsighted. \n@stophs2 #HS2ltd #chalkstreams https://t.co/lstFhlKeeN"
1273,What about the #HS2 fraud  that you failed to mention @BBCNews on east midlands today.... @RishiSunak @grantshapps @RalfLittle @TheMendozaWoman @10DowningStreet @BorisJohnson @jonlis1 cancel this economy busting train and we will move on. https://t.co/tJkubhdkyF
1274,"So, where were @XRebellionUK when this was being built? Nowhere, they're too busy trying to stop construction of a carbon-neutral railway that will get modal shift from air/road to rail. #Hypocrites. #hs2 https://t.co/bCojToWHf5"
1276,"#HS2 already has, the business case is now shot to ribbons thanks to #coronavirus. Trouble is  current cohort of politicians are so weak in business skills, no one has the guts to pull the whole project and rethink. It needs a telly debate! https://t.co/HLDQtqlslP"
1277,"#HS2 'badly off course', warns damning report by MPs\nhttps://t.co/J2RJ1Tj8Tt"
1280,#HS2 lies exposed ...\n\nhttps://t.co/bmZWsAcXpU
1281,Where is the Court Order allowing this Private Army to intimidate? Challenge them to produce the Court Order. They remind me of Moseley's Black Shirts that created terror in the East End. Heavily masked Thugs. #HS2 Come on MPs get a grip of this Mob Rule. @edwardtimpson @mcahs2 https://t.co/h2FXZqEWCA
1283,Oh and how about SCRAPPING #HS2 as well. \n\nTory money spunking scheme https://t.co/507kdB3N1k
1284,"#Petition: Cancel #HS2 and use the money for the @NHSu and local economies, post Covid-19. https://t.co/KelnozQ9X3"
1287,The world has changed @Andrew4Pendle it has woken up to the vital importance of our natural landscape. We do not want your dirty #HS2 project to cut through our ancient woodland because of some false promise of an economic boost for the north. #mondaythoughts
1289,"WTAF!?\n\nWatch @BorisJohnson turn his back on national treasure Sir #DavidAttenborough, our woods, wildlife &amp; all the citizens of this country\n\nThe Great #HS2 Betrayal -\n\nhttps://t.co/YobqH7SULG \n\n#NHSnotHS2 #buildbackbetter #StopHS2 @Andrew4Pendle @AlokSharma_RDG @Keir_Starmer https://t.co/3GVWNYaz9M"
1290,Fear of a final bill of £40 billion to support  people when they just wrote off £8bn on #HS2 and committed to at least another £108bn! Rishi Sunak 'to set out plans next week to wind down furlough' https://t.co/uOowx2tehI via @MailOnline
1291,"Yet another example if this obtuse shambles of a #UK #government steamrollering #HS2 destruction of our irreplaceable #ancientwoodland and rare #protected #species without altering plans, based on #scientific reports: https://t.co/Z753Hqz1DR"
1294,Oh dear 😆 #HS2 We didn’t see that coming!  https://t.co/0TFXcmAtlc
1295,Any comment on your mindless vandalism @XRebellionUK?  #hs2 https://t.co/7lDmAfZvM0
1296,This brave #Whistleblower #DougThornton seems to have been vindicated over his #HS2Ltd allegations #HS2. When are the #UKGov pay him compensation and pursue those responsible for fraud? https://t.co/t56xyqbyaE
1299,"Won’t be long before tories squeeking about needing to raise taxes, they need tax payers money to syphon off to Tory pocket lining contracts  #HS2 #trident \n“Vote Leave AI firm wins seven government contracts in 18 months “ #borismeltdown #cummings  https://t.co/h0mtw3l0fd"
1300,#NHSnotHS2 #HS2 #ecocide #trees #birds #badgers #StopHS2 #TreeHuggerFest #woodland #EndangeredSpecies \nIf you haven't signed this petition yet please sign and share.. https://t.co/DdQs6SSNCa https://t.co/i6v4RYsyVd
1302,What sane person would allow #HS2 to go ahead!? £106 BILLION AND COUNTING! as we approach economic ruin! Halt the runaway train now! @CommonsPAC @RishiSunak @UKTreasury @UKParliament https://t.co/fKZYtZnikI
1303,#HS2 protesters blockade site and demand money goes to NHS instead - LBC @LBC https://t.co/PYXKOAKCFH
1304,"""The latest episode in a project built on falsehoods""\n@CommonsPAC says latest #HS2 cover up could be a breach of ministerial code\nTomorrow's @PrivateEyeNews \nSadly not satirical on this occasion @grantshapps @Andrew4Pendle \n #StopHS2 https://t.co/jk3QEIb8Tq"
1311,It is essential that examples are given &amp; names of those who  in Middle Management turned red data into green for go data. @edwardtimpson @EdwardJDavey @Keir_Starmer \nOr are MPs too busy on Corvid19 &amp; allowing this fraud to slip under their radar? #HS2 @mcahs2 @NetsNot @stophs2 https://t.co/3mdBL7beBO
1314,"Hey #HS2Ltd with a misleading picture again like this about what the #HS2 line will look like with no evidence of an electricity supply, how do we know that what you say isn't a con and that after all you are going to use smokey polluting #Diesels? https://t.co/6pinNVDQ29"
1316,"I've got an idea! Scrap #HS2. it was always a shit idea. No rocket science involved, just common sense. \n\nHS2’s costs and potential delays are running out of control, warn MPs\n\nhttps://t.co/6898HzHCIx"
1317,"I've got an idea! Scrap #HS2. it was always a shit idea. No rocket science involved, just common sense. \n\nHS2’s costs and potential delays are running out of control, warn MPs\n\nhttps://t.co/6898HzHCIx"
1318,"Look at all that devastation and disruption from #hs2. Just a moment, isn’t that a #road scheme? Oops https://t.co/2xSmXkI4Ah"
1321,ur gonna sit here and tell me that she’s not a butch icon with a straight face? yiffany paved the way #hs2 https://t.co/TQBq2iBNtG
1322,#hs2\n@BBCTomEdwards \n\nWhy aren’t the bbc reporting that these £billions are needed on top of the over £100bn for the appalling connectivity of Hs2?\n\nMore PR spin paid for by the taxpayer https://t.co/jnQteqqhpc
1323,Concerned citizens including ⁩Dr Larch Maxey from @XRTotnes protest #HS2 while observing social distancing rules. \n\nHS2 will tear through 108 ancient woodlands. We can do public transport better than this.\n\n#BuildBackBetter #ExtinctionRebellion  https://t.co/EsFSSJf9bi
1324,"The problem with #HS2 Ltd is that whatever the situation, they lie. There has always been a requirement in their business case for cuts to existing rail services. Originally £4.3bn, it rose to £5.6bn, £7.2bn, and at the latest count, HS2 demaded £11.1bn of cuts to existing trains https://t.co/iZtGw08fjt"
1326,"They pressed go on #HS2 while there was a media blackout which will cost £200 billion and wrote off £8 bn to fudge the figures! Case built on May 2019 growth! ""How will Britain pay its furlough and coronavirus bill?"" https://t.co/3OC016ILax via @ThisIsMoney"
1327,"Government borrowing set to soar to nearly £300bn this year, OBR warns https://t.co/t6A195fika via @MailOnline and still the #HS2 runaway train drives on"
1329,"Imagine an alien entity 1000s of X the size of your house moving into your neighbourhood &amp; flattening it beyond recognition. That's what #HS2 is doing to the neighbourhoods of countless birds, mammals, reptiles, amphibians &amp; invertebrates. Time we showed humility to other species https://t.co/Y8CRN14uCg"
1330,#HS2 work hadn't stopped in case anyone thought it had! If they think spending £200 bn on a trainset right now inspires confidence the lunatics really are running the asylum https://t.co/rghyMNwHaw
1331,222 vehicle charging points and 176 bicycle spots. Bad priorities #HS2 https://t.co/4DeuyGj4J9
1332,If I promise never to use HS2 could I please have 100% furlough \n@BorisJohnson \n#covid19\n#HS2
1333,#HS2 protesters block sites and call for money to go to NHS https://t.co/Yx5Bg8xwmo
1334,#HS2 isn't helping when it is destroying nature as it is now and every day it continues. CANCEL #HS2 NOW! https://t.co/y85xKxnkWS
1335,Hi @gillplimmer1 @PickardJE #hs2 told @Andrew4Pendle contract sum was £88bn. NTP contract terms changed to make additional contract sums above the £88bn at taxpayers risk.... the budget is £116bn and rising.....so taxpayer have a contractor risk of £28bn+ without laying a brick!
1336,"Judging other people by your own antiquated, bigoted, standards. Dusky hue. Really? It's the 21st Century outside your little Victorian bubble. All, except #hs2, welcome &amp; live in Madeley. #hs2bigot #twitterbanned #hs2 #hs2orhomeless https://t.co/ItF1KIkcF4"
1339,I'm with the #HS2 protestors. The cost of this stupid railway that is not needed can fund the #NHS for a year. It's nothing but a vanity project...
1340,"Commons all-party public accounts committee (#PAC) accuses the Department for Transport of hiding information about #HS2 cost overruns and delays from MPs, in a way that has undermined confidence in the entire scheme. \nhttps://t.co/O4RDVQ79Fm"
1341,"MP's have got to get a spine and learn to read as well as get a brain, as they agree to anything without thinking of the consequences or impact as well as listening to the public. Wake up and and accept you have all made a mistake with #HS2 and CANCEL IT NOW! https://t.co/rqqCBcFJ5x"
1342,"Back in the mists of Twitter we predicted £150billion cost of #HS2 and the outrage from believers was bitter, up to £106billion and climbing now 👍BBC News - HS2 'badly off course' with bosses 'blindsided', MPs say https://t.co/KxWZxKtKbT"
1343,"More proof from today's @thetimes that #HS2 is the most thoughtless capital project in British history. £1.3 billion to be spent on Old Oak Common station in the middle of nowhere. I thought @MCRMetrolink was badly devised, but this !!!"
1344,Threatened by HS2? I have feeling that your home in a great part of the world is safe from violation by HS2. Right or Wrong? #HS2 @NetsNot @mcahs2 https://t.co/KvDx3aiMlj
1345,But #hs2 can blow billions of £££££ just like that https://t.co/waVnlZ3Ary
1346,According to #HS2 the economy will benefit by £2.30 for every £1 spent. Seems a good return on investment? \n\nNot when you compare it to #FullFibre. a 2013 impact study put it at £20 for every £1 spent. With the current situation I think there would be an even higher return
1348,#HS2 is funding a massive police operation amid the #COVID19 crackdown on the #RightToProtest.\n\nDozens of protesters blockaded 13 vehicle entrances across the country &amp; managed to partially shut down 8 HS2 compounds #NHSnotHS2 @Hs2Rebellion https://t.co/9ofjkuWB7c
1350,Grim charts reveal the havoc being wreaked on economy by coronavirus And still we pursue the runaway £200 billion Chinese Pay Day Loan #HS2  https://t.co/2MyIK60ORO via @MailOnline
1351,"Recently I’ve been accused of being a NIMBY as I oppose #HS2, well all I can say to that is “I didn’t realise what a large back yard I have”"
1352,"#HS2 is 'badly off course' with costs and delays spiralling, MPs warn 🧐 https://t.co/SHJ3i4bWu7"
1353,Pick a tree near you especially one at risk from #HS2 https://t.co/EWwpLUnuSN
1355,"Please retweet if you agree: #HS2, the £100bn environmental disaster, should be stopped IMMEDIATELY. @Meg_HillierMP @JMPSimor @CarolineLucas"
1356,I know - let’s spend billions we haven’t got on a train line we don’t need. #HS2 #workingfromhome
1358,"It's reported #HS2 this spring felled the first ancient woodland of the 108 up for the chop.\nI want to know what happens to the timber, the Oak, Sweet Chestnut, Yew, Beech and many other species found in our woodlands.\nI sincerely hope the answer isn't #biomass. \n@stewartboyle4"
1359,"If the aim of a project is to create jobs in said project, then it’s no wonder so much money is wasted on useless projects @LBC @NickFerrariLBC #HS2 \n\nJobs should be an outcome, not an aim. Having an aim to creat job is no wonder the NHS is in chaos, with so many useless managers"
1361,"URGENT THOUGHT Is #5G the new #HS2?   \n#DeadOnArrival \nHorrid #covid stopped us being  mobile crazy random animals tracking everyday to an office we don't need to be at, causing massive environmental carnage Now you create, work, learn &amp; do yoga locally. Fibre to home? RT pls"
1364,Is there anyone out there (not on a fat cat HS2 salary) who actually wants #HS2 to happen??\n\nBritish public demands a halt to HS2 devastation during the corona pandemic \n\nhttps://t.co/I2GW7Ifugu \n\n#NHSnotHS2 #NHSheroes #COVIDー19 #coronavirus #StopHS2 @BorisJohnson @ZacGoldsmith https://t.co/LJ0vP6L7fS
1368,The best way to ease the financial burden of #COVID__19 would be to cancel #HS2  it’s a lot of money to pay for faster train travel  and how much will a ticket cost? This is not an essential spending plan better elsewhere #justsayin
1369,Final proof that #HS2 is crap.Sourpuss is for it. It is an EU project so she loves it. Its accounts are as transparent as the Independent Party too. https://t.co/r7OCD8lysY
1370,The recently approved #HS2 UK rail project would destroy or damage 108 Ancient Woodlands and much more besides. Please continue to support this action to oppose. TY. RT.  https://t.co/sujkXveRMZ                         @ChrisGPackham @MeganMcCubbin @WildlifeRBLN https://t.co/RFsZQonTGn
1372,Justine Greening on @BBCNewsnight making the case for schools reopening because @BorisJohnson wouldn’t send a Minister.....ps this would be the Greening that said she was 95% certain #hs2 would cost £32bn! It’s now £107bn.....and the #NHS suffered because of it! #Newsnight https://t.co/Yoa8WJxyNI
1373,"Current speeds are fast enough, and in the new world after Covid19 there will be fewer business prepared to pay over the odds to save 20 minutes.  Vast majority of Britons would never use #HS2.\n\nBy all means spend money on rail, but regional first. https://t.co/casiuEBTmj"
1376,well that's me told - and if I want to criticise the spiralling costs of #HS2 I will https://t.co/U2BPRK2ucX
1377,"Yep just like most of the #HS2 lobbyists want. They don't hide it. HS2 to service airport expansion, new road building schemes, ""unlocking"" the greenbelt for car dependent housing. It's only green in the sense it makes most people feel sick. 🤢 https://t.co/Gjw09YGSxv"
1382,"So @BorisJohnson has lied again. He lied when he said that he did not support #HS2 and he has lied about the Northern Irish, EU border, and no need for paperwork or a customs check.\nThe public are finding it difficult to believe or trust either, @BorisJohnson or @Conservatives"
1383,#HS2 is a crime. The future does not involve such extensive travel. https://t.co/kTdLOqyF5B
1385,Lower Thames Crossing Jacobs-Arcadis JV to pocket £100M extra for technical role. It looks far worse as a percentage. At least it's not £100billion. #HS2 https://t.co/mqx8AG4Lej
1386,They can do it .... we have never needed #HS2 https://t.co/Ob7pU4BYzT
1387,Pressure is mounting on the government to ditch HS2: https://t.co/9cmoNP9eCL #HS2
1389,"As a Vested Interest, Midlands Connect would say that anyway. So new Bus Routes, new Train Stations &amp; New Roads as a result of HS2? How does that go down with those who say HS2 will decrease new Road mileage? #HS2  @edwardtimpson @Keir_Starmer @NetsNot @HS2theTruth @mcahs2 https://t.co/FBKMQ7m3ga"
1390,"So the governments new mantra ""use common sense"" will they be applying this to all policy from now on? #HS2 x common sense = cancellation"
1396,We the people do not give consent to our taxes being used for #HS2 ⁦@BorisJohnson⁩ ⁦@UKParliament⁩ ⁦@Keir_Starmer⁩ ⁦@UKJudiciary⁩ ⁦@Charles_HRH⁩ ⁦@RishiSunak⁩ #NHSnotHS2 https://t.co/c6hEhZFPyS
1401,#HS2 The only problem here is no mention of Nus Ghani ‘misleading’ parliament using same weasel words that Ms Kelly used in front of Commons PAC. Several MPs tried to raise this point &amp; were stamped on to shut up.\nThe commons knew but decided to play along\nhttps://t.co/6dri9CtQX9
1404,"Why is it always either/or with #HS2 ? When you could have a much less destructive route adjacent to the M1, the A1 &amp; the M62! https://t.co/04V9z26ZS1"
1405,"During #COVID19 in UK, the majority of #construction sites remained open, including those of #HS2. As a result, hundreds of construction workers needlessly died.\n#manslaughter #ShutTheSites\n\nhttps://t.co/y2hPxCrnBI"
1406,"Take heed @RishiSunak @BorisJohnson Despite what you hear, not ALL the north wants #HS2. Nor will we need it when working from home becomes the new norm after the #pandemic This is just the beginning of the end for an obsolete idea. Technology v HS2 🤔🤔🤔 https://t.co/CKXwTDG5FQ"
1407,"1/2. #NHSnotHS2 protest at Euston Station, as part of a day of protests &amp; blockades at #HS2 sites up &amp; down the country. Paralympian gold medallist James Brown &amp; other campaigners carried out a banner drop in front of Euston...\n\n@Hs2Rebellion #StopHS2 https://t.co/4ceC1mcUkm"
1408,I am confused about #HS2 - yes there is ecological damage to ancient woodlands but low carbon rail transport is necessary for #climatecrisis. Is the journey time reduction worth £106 billion? Thoughts please! #sciencetwitter
1410,Shakespeare's Globe Theatre faces insolvency and permanent closure because of coronavirus. Appeal for donations. UK government could afford to bail it out  - and other theatres at risk - if we weren't squandering £106 billion on #HS2. https://t.co/9to5QcIUvO
1417,Gullible politicians sign #HS2 lobbying letter with BCR numbers almost a decade out of date. \n\nhttps://t.co/IM8NeA6yNf
1418,Cancel #HS2 and the furlough scheme will be paid for with zero loss (and we'll gain not having a pointless railway)
1421,The police would appear to be protecting and watching on as #HS2 criminals are commiting ilegal ecocide... which is against the law... ⁦@warkspolice⁩ ⁦@UKParliament⁩ ⁦@Keir_Starmer⁩ ⁦@BorisJohnson⁩ @JudiciaryUK⁩ ⁦@LeighDay_Law⁩ ⁦@BBCNews⁩ https://t.co/0gUJ0Yj2eg
1422,"Wow, I can see all the wildlife at Chester Moor Nature Reserve today scurrying for safety as this monster hurtles by. How will they cope with #hs2? https://t.co/CSQ7Zz5tJd"
1423,"#HS2Ltd want your opinion on these  large slabs of legacy architecture it wishes to leave for posterity, which allegedly will ""enhance a sense of place"" for the people of #WaterOrton, #Coleshill, &amp; #Gilson  #WaterOrtonViaducts #Warwickshire #HS2 #NHSnotHS2 #StopHS2 #RethinkHS2 https://t.co/3DcKh5bIxz"
1425,"Something called #COVID19 might have something to do with that, given the #HS2 protestors have not at any point respected #SocialDistancing in any of the videos of their actions I’ve seen. Care to wade in @ChrisGPackham? Given you’ve made yet another unsubstantiated claim? https://t.co/EtPqXAfkhf"
1426,"Let's hope Redline are a lot less thug like than the current so-called 'Security' operatives working for #HS2 in Bucks and Warwickshire, &amp; that strangulation &amp; finger-breaking of peaceful protesters isn't part of their modus operandi https://t.co/7beEnoHIqr"
1428,Should #HS2 be scrapped? Vote on it. 92% say #ScrapHS2  https://t.co/30XXUDVUkP
1429,"For so many reasons, calls to ditch #HS2 https://t.co/lUB00UsHQS"
1430,How about #HS2 screws the #environment and #HS2 destroys the #environment or #HS2 Killing machine 1 and 2 #ExtinctionRebellion #FridaysForFuture https://t.co/29YZ0EiV7G
1431,Total estimated cost for the government's furlough &amp; self employed assistance schemes over 8 months = £100 billion. Approx. the same as the total estimated cost of building #HS2.
1432,"Raised 8.5 yrs &amp; those against #HS2 said it would make little or no difference to freight or car use. Would however be good for International flights therefore airports. Route takes past max number of airports.\nAll of this forecast in the early days, but we were only NIMBYS then. https://t.co/tD2FsusFpw"
1433,So it seems we have a budget deficit of £338bn. Does the Government really want to also spend upwards of £100bn on HS2 and another £8bn or do on Heathrow expansion?? #HS2 #HeathrowExpansion
1439,#HS2 and thier one track mind utter ecocidal madness https://t.co/hwuQDcNVzb
1441,#HS2 findings of fraud March 2020 £106 BILLION go ahead given by @BorisJohnson March 2020 why?!  @PeterBleksley @UKSFO @rickygervais @RishiSunak @BBCNewsnight @SkyNewsBreak @RalfLittle @Charles_HRH @Keir_Starmer @bbclaurak @CommonsPAC @RussellBrandPod @chunkymark https://t.co/AcT5flumzs
1442,"#hs2 Brute force, ignorance &amp; thuggery. Corporate Social Irresponsibility. @HS2ltd #ChrisRayner #DavidBennett #AileenThompson #TimSmart #SteveAllen #NicoleGeoghegan #NeilHayward #EmmaHead #MarkThurston .@NetsNot .@stophs2 .@BBCNews .@Channel4News https://t.co/kataeBR9DL"
1443,When it comes to tackling climate change &amp; demanding cycling infrastructure I’m with @XRLondon @XRebellionUK @xrbham But this misguided position on #HS2 is baffling. Listen to @XR4HS2 &amp; @Greens4HS2 and see this thread for why these postulations are problematic ⬇️⬇️ https://t.co/yFfqyDfGZr
1444,Good to see #HS2 coming out fighting to counter some of the complete nonsense that campaigners against it have been spouting. https://t.co/tfcfynPLKr
1445,#HS2 destruction and fraud all on deaf ears. Please help @Jonathan_MBanks @johnpilger @maitlis @TheMendozaWoman @glenoglaza1 @lewis_goodall @rickygervais @BillOddie @PeterBleksley @uksfo @GaryLineker @JoannaLumleyUK @jonlis1 @MarinaHyde @piersmorgan @Bill_Esterson @ChrisGPackham https://t.co/ml2zYxsvwK
1447,"Please retweet if you agree: #HS2, the £100bn environmental disaster, should be stopped IMMEDIATELY. \n@Meg_HillierMP @JMPSimor @CarolineLucas"
1450,"Another example of white elephants breeding. HS2 will be a stepping stone to various smaller-scale, loss-making vanity projects, which is one reason why many local and regional politicians in the North and Midlands have been lobbying hard for it. https://t.co/1F7Kv123mA #HS2"
1451,#HS2 Rebels resist three evictions of highly dubious legality https://t.co/ZbC85nrbKi via @wordpressdotcom\n\n#StopHS2 #RethinkHS2 #HS2Rebellion #ShutTheSites \n\n#NHSnotHS2
1452,"#HS2 Littlejohn in Daily Mai\n\nFor what it’s worth, I’m agin the ruinously expensive project. \n\n‘By the time the HS2 railway through the Chilterns is built, everyone will be working online and there’ll be no need for faster trains’\n\nhttps://t.co/ejenXCEAnO"
1455,This could be a very worrying development on one of our neighbouring #chalkstreams. Is #HS2 damaging the aquifer? https://t.co/hoFjnQF99z
1456,And better value for money than #HS2 https://t.co/LUVCM1LaPa
1457,And the same @nationaltrust that hasn’t stood up against #HS2... #NHSnotHS2 https://t.co/h3bzIAOx2I
1459,"Interesting point raised here about train passenger numbers The #HS2 trains were meant to carry 1,100 with over 300,000 a day Demand has dropped but add in socially distancing capacity argument fails entirely If the stations are being redesigned so must be the trains #NHSnotHS2 https://t.co/cZviF94zJT"
1460,"High Speed 2 has gone badly off course according to the Public Accounts Committee, which reports that the Government failed to provide Parliament with clear warning that value for money was at risk.\n#government #highspeed #parliament #HS2\nhttps://t.co/EWyzgFJuCN"
1462,"How is it that, in March 2020, the #Government could afford #HS2 but could not afford to continue #TestingAndContactTracing? #COVID19UK #BorisJohnson https://t.co/grSMncrJkf"
1463,#COVID19 \nOne thing I have realised..just how 💩 communication infrastructure is in this country..how many video interviews phone calls etc have you noticed are poor quality..lots of people also saying local internet rubbish..yet we rush to build #HS2..🤔🤓
1464,"Where is their identication? HS2 Ltd Protocol - No Identification so we cannot be sued. What a PR disaster, except no one in autjority takes any notice. #HS2. https://t.co/gmHADS3AkT"
1465,#r4today Still costs less than the #hs2 train set eh @BorisJohnson ?\nChancellor extends UK furlough scheme until end of October\n\nhttps://t.co/VP0LvPXHFZ
1466,Why are @HS2ltd breaching social distancing and assaulting protestors?  Is this really necessary and acceptable #HS2? \nWhy is this happening @grantshapps @transportgovuk ? https://t.co/oYC5Pil497
1467,"#HS2 'badly off course', warns damning report by MPs https://t.co/puTMlo0tQB"
