,text
1076,Key milestones and events in the development of the #HS2 #highspeed rail project on our #BondDickinson #Timeline https://t.co/9NPIKnxx4o
1077,Not happy about the foreign student BS or #HS2 in #ToryManifesto but rest seems like movement in the right direction so 👍 overall #GE2017
1082,The rail industry has welcomed the cross party commitment to #HS2 in party manifestos: https://t.co/DX79LYVok4 https://t.co/XmzMtONngs
1083,#Labour Press\n#Hammond cannot get his sums right on #HS2 - #PeterDowd @ https://t.co/10yvEOOtNR
1088,An Anti #HS2 #GE17 candidate for #Solihull: General Election 2017: meet the candidates - #LeslieKaye @ https://t.co/HJRTvg3QdG
1089,"Ravening hyhenas like fresh meat, especially that taken from other creatures, so what's new #HS2 https://t.co/KsFgH7k9qY"
1091,The rail industry has welcomed the cross party commitment to #HS2 in party manifestos: https://t.co/kKB3VaZHa6 https://t.co/Ysg4wvSPZE
1096,Industry welcomes manifesto commitments to HS2 https://t.co/HTd2vEsylS via @RTMNews Build #HS2.
1098,Oh my days I've agreed with Paul Nuttall! #LeadersDebate #HS2
1112,Great to know the @Conservatives will be means testing #pensioners' winter fuel to fund #HS2 so London to Birmingham's 10 minutes closer.
1125,Bechtel names HS2 phase two delivery head as contract signed https://t.co/5ylcdhoA48 (£) Build #HS2.
1126,Eurostar to launch landmark Amsterdam route direct from London THIS year https://t.co/Dhy90TYOq2 Time to revisit HS1-HS2 link? Build #HS2.
1127,"What is the #Hyperloop, how fast can #ElonMusk’s transport system go and will it come to the UK? (mentions #HS2)  https://t.co/DpWNXOA905"
1128,The latest The Chairman Pip Daily! https://t.co/6A56TPZV5D Thanks to @christianwolmar @globalrailnews #hs2 #crossrail
1131,UKIP will scrap #HS2 and invest in upgrading existing main line rail services \n#VoteUKIP \n#GE2017 \nhttps://t.co/I0qCUvUtqk
1133,And the new #HighSpeedRailCollege is appealing for applicants. The omens may not be good for #HS2 https://t.co/3H2yJ7vH7j
1134,"Last Century's technology for last Century's train set, #HS2? https://t.co/iseJ80YclG"
1140,"1/2 Parliament tenders for #HS2 phase 2a independent assessor via @chemicalwatch\n\nGood to see this initiative, but this 4yr contract"
1141,1/2 Major infrastructure projects will also be required to give “much more respect” to irreplaceable natural habitat inc #HS2 say #UKIP @
1149,#VirginTrains will partner with the French high speed operator #SNCF in its bid for the West Coast Partnership https://t.co/WQBcHa26kp #HS2
1150,Theresa May remains 'absolutely committed' to building #HS2: https://t.co/IQOlx5BsOt https://t.co/E7ev5UcQt5
1153,Wow! New #Japanese designer #train. Beats #HS2 on the glamour  stakes? shame is it only for  #millionaires ? https://t.co/kLaWCDCDij
1154,#TheresaMay commits to delivering #HS2 rail link https://t.co/KzziIjHeQm
1155,#TheresaMay commits to delivering #HS2 rail link https://t.co/f0iqJ0Bfay
1156,Join the #HS2 rail revolution &amp; check us out at @NCHSR Birmingham Open Day for #apprentices 3rd May 16.00 - 19.00 @millenniumpoint
1157,Join the #HS2 rail revolution &amp; check us out at @NCHSR Doncaster Open Day for #apprentices 4th May 16.00 - 19.00 Keepmoat Stadium
1159,#HS2 have launched a £2.75 billion contract to design new trains for the project: https://t.co/EZ8OvQjMI3 https://t.co/LygEuborRC
1160,Are you saying that #HS2 is a form of porcine aviation? https://t.co/7o5SedGt3A
1163,#HS2 #NorthernPowerhouse #longtermeconomicplan Osborne ironic first cover......ha! Love it! https://t.co/fIUPVvZ7yF
1164,Makes me think of what it will cost on #HS2 for a fraction of the luxury. Japan's ultra-luxurious train https://t.co/OOLxomuZeB
1169,When #HS2 comes along there may be enough capacity in the system to book specials. Like in days of yor.  https://t.co/DwS5TSO9C6
1170,#HS2 is on its way but bid troubles and snap election could still derail project. Read more: https://t.co/I6EX0hDy1a
1171,#HS2 trains bulk up for the bulky https://t.co/Ej8YALfIFE
1172,#HS2 trains bulk up for the bulky https://t.co/T8aPUwUAnI
1175,#HS2 looking like a branch line from the last century https://t.co/k73GVmwbMO
1178,The very first signs of #HS2 construction have started appearing around the country: https://t.co/t6vPsvaMBq https://t.co/6dsEsDd3Y1
1180,#TheresaMay remains 'absolutely committed' to #HS2 #rail link BET SHE IS GREEDY &gt;&gt;😡68 #Communities 1000's #Trees  https://t.co/CdV7iNvwBZ
1181,#TheresaMay remains 'absolutely committed' to #HS2 #rail link BET SHE IS GREEDY &gt;&gt;😡68 #Communities 1000's #Trees  https://t.co/GG445dUdiO
1182,Think they're actually called enabling works - #hs2 construction has been delayed until next year hasn't it? https://t.co/AzdgiaV68U
1184,What are the costs of Midland Metro expansion? https://t.co/dSNebf0N9l #HS2
1186,#HS2 trains bulk up for the bulky - Times https://t.co/rnF2bMezcN
1188,"""I'll come back around next year"" \nBut darling, what do you mean? Will we have #HS2 because I'll be overwhelmed too. https://t.co/zrGRHZtvSe"
1189,Should be interesting to see what feedback you guys get about #HS2 \n\nWe will defo pop over to say hello.. https://t.co/GeSoZH8pQk
1190,Heads down for the team whilst we are working on the HS2 stations bid with world-renowned signature architect #HS2 #designmanagement
1192,Passing on a message from floating voter to @jeremycorbyn &amp; @AndyMcDonaldMP : scrap #HS2 and she'll vote @UKLabour in the election. @stophs2
1194,More than 700 back Scunthorpe Telegraph #HS2 campaign\nhttps://t.co/UWhGfAtc7h
1196,The latest The Chairman Pip Daily! https://t.co/PZ48lTDTNz Thanks to @christianwolmar @hammerslibrary @globalrailnews #railtex2017 #hs2
1198,#Grayling - ‘We won’t throw away all our 2015 pledges’ (which include building #HS2 to Leeds)\nhttps://t.co/4D0rrRwgKc
1202,Still looking forward to seeing what #HS2 hub will evolve at #Crewe https://t.co/yHiqceIiwB
1205,Continuing with #HS2 ranked very very bottom of manifesto priorities - will @conservatives heed? | Conservative Home https://t.co/kBAqsWFPfT
1207,'Support' is a good PR/advertising word. Usually used when no direct effect and prefixed by 'help'. #HS2 https://t.co/IE9ETcol1G
1214,Read about Hitachi #hs2 plans....https://t.co/9XobiS0Q5C then ask what George Osbornes links are to Hitachi?#GE2017
1217,Survey: HS2 is the Least Popular Policy Amongst Conservative Party Members. https://t.co/5kCyHQ5CJd via @stophs2 #hs2 #stophs2
1219,"Of 34 possible manifesto policies put to Conservative Party members, the 34th most popular was continuing with #HS2  https://t.co/s5gaGHbLki"
1221,Retweeted David Vick (@DavidVick5):\n\n@joerukin @stophs2 'Continuing with #HS2' was the 34th most popular out of... https://t.co/YgTTzKNZRE
1222,"Another #Freight idea for #HS2?: ""Sliding seats could enable passenger trains to carry freight"" @ https://t.co/3egdxzZkT2"
1223,1/2 Our survey and the manifesto. How party members ranked potential policies – from defence to #HS2 (at the bottom).
1224,For balance: Scunthorpe residents back newspaper's campaign to 'bring #HS2 contract to town's steelworks' https://t.co/QrvsYrqmbD #geography
1228,"1,500 Tory members polled by @ConHome say least popular policy option for Theresa May is continuing with #HS2  https://t.co/R6qNLOESqe"
1236,#HS2 at the bottom of the priority list. @Number10gov @PhilipHammondUK \nhttps://t.co/S1REa9CdlS
1239,McNaughton hits back at reports of HS2 going over budget: https://t.co/CWTd22Q9mR? Confound the critics. Build #HS2.
1241,Early signs of #HS2 construction have started appearing around the country: https://t.co/t6vPsvaMBq https://t.co/5HhXyVpi1K
1243,"Cherwell Council 6.30pm: Annual Business Report,Community Governance Review,#HS2 https://t.co/rsYnFPkLE1"
1244,No they haven't ! All that seems to have appeared is a picture of a digger (not Higgins) on Twitter #HS2 https://t.co/oFZRbLYldJ
1245,Labour has committed extending #HS2 to Scotland #LabourManifesto
1248,"'While #HS2 will connect London with Birmingham, Manchester and Leeds, local businesses argue that travel times... https://t.co/WjKrR9EXVe"
1249,High-Speed Rail Industry Leaders call for #HS2 to be viewed as a global export https://t.co/8LHBjgpTWy #railways
1252,There's borrowing to blow it all on a fancy project #HS2 and there's borrowing to acquire assets for the whole country #water #rail
1254,#HS2 must have started their engineering of the luxury high speed train in #Birmingham #astonexpressway  https://t.co/utnM94XGFx
1255,"""What happens when we have #HS2, #CRL2, #Heathrow and #Hinkely C at the same time?"" Debating skills at the @ICEWestMids G&amp;S meeting"
1257,Rail in Crisis: event tomorrow evening in central London. Details here: https://t.co/EtYfH9QgwP #HS2
1261,It's a dream of ours that #HS2 be sponsored by @Ciroc
1262,1/2 Sensible #Czechs choose a cheaper #HighSpeed train option than #HS2: #Czechs to build rail network for high-speed trains | #WTOP
1264,"New call for HS2 Review, as it is Confirmed Previous Ones Say Secret https://t.co/Th83yokpRv via @stophs2 #hs2 #stophs2"
1265,"1/2 What timing from #HS2Ltd, Whilst still assessing the re-routing responses to new #HS2 Phase 2 route proposals, they seek a new"
1266,High Speed Rail College calls on businesses to commit apprentices #HS2 #apprenticeships\nhttps://t.co/utaRaqRLpd https://t.co/u802AayAdg
1268,It’s Not Too Late to SCRAP #HS2 - #UKIP Daily | UKIP News | UKIP Debate https://t.co/wxYQ8gfGdC
1270,Very high speed rail like #HS2 is inherently more energy-intensive than conventional (200 km/h) high speed rail https://t.co/kVBenPG3OD
1272,.@NCHSR calls on businesses to commit apprentices #HS2 #apprenticeships https://t.co/utaRaqRLpd https://t.co/1rBGWF3Odt
1274,The latest The Stratford upon Avon Daily! https://t.co/eqkI1tbgYE Thanks to @NikolaMcCloskey @caffeideas_1 @lje7718 #foodsafety #hs2
1275,Today I review Signal Failure by Tom Jeffreys #nonfiction #HS2  https://t.co/YUMEfCN9or
1277,The #HS2 Local Connectivity Package will join high speed rail to local transport services: https://t.co/aL7SnNOUof https://t.co/7LHD4inNGk
1278,.@NCHSR calls on businesses to commit apprentices #HS2 #apprenticeships https://t.co/utaRaqRLpd https://t.co/gPlEsXkxFC
1279,The latest The Stratford upon Avon Daily! https://t.co/eqkI1tbgYE Thanks to @JLFilm @KatieFellows1 #hs2
1280,#HS1 that should be #HS2 https://t.co/MEoLaaymBy
1281,The program on iPlayer about @Crossrail is fascinating. An idea of some of what #HS2 will have to do. It can be done.
1282,What do you think of HS2? #HS2 #transport #train #politics
1283,HS2 // INTERVENTION: Unique Laser Photography #HS2 #Aylesbury #exhibition @BucksMuseum (2017-04-29) https://t.co/Pd5VtaEinq
1284,An update on#XRail2- bad news for #HS2: Crossrail2 hits buffers as uncertainties over #Brexit and election take hold https://t.co/in1p5uB2UZ
1285,DIY SOS the big build: members of the public help the government to deliver #HS2 on the cheap #toryTVprogs
1286,A new study claims #HS2 through our area will only benefit London.\n\nhttps://t.co/NRF5dlL0bp https://t.co/5ujiOw6Z6j
1287,A great piece by @jacknpeat on what Italy's high speed trains taught him about #HS2: https://t.co/J92MDnNgEl https://t.co/md90R7zrUv
1289,#Mix96 - News - #Aylesbury (#2017GE) candidates talk #HS2 https://t.co/EBYGWjznEW
1290,A campaign supporter blogs on our meeting with Maggie #HS2... https://t.co/rQtbqfvNJj
1291,"#Virgin, #Stagecoach and #SNCF join forces to create “a powerful world class partnership” in an attempt to win #HS2. https://t.co/8vcpYYRaYj"
1292,"#Virgin, #Stagecoach and #SNCF join forces to create “a powerful world class partnership” in an attempt to win #HS2. https://t.co/IjEo8O85kE"
1293,"#Virgin, #Stagecoach and #SNCF join forces to create “a powerful world class partnership” in an attempt to win #HS2. https://t.co/AkKNlLy9H2"
1294,"#Virgin, #Stagecoach and #SNCF join forces to create “a powerful world class partnership” in an attempt to win #HS2. https://t.co/3JZcYdS3TO"
1296,If you don't know then you didn't #HM #SoSolidSoldier #june #releases #hs2 #gold #music… https://t.co/CB383gzxTj
1297,The future of rail is not 400km luxury high speed trains that use 3xmore energy than intercity trains! #hs2 https://t.co/RHO7BRsi07
1298,What potential does #VR have for #urban #planning? https://t.co/vhZg4agnXt #cities #HS2 #infrastructure #RealEstate
1302,‘Digital infrastructure more important than #HS2 for North West [England]’ https://t.co/Uda6JB8fhx   @MoveCommercial #digitalinfrastructure
1308,#womanshour Not having every figure at ones fingertips is not the same as not knowing it. Happened to Philip Hammond when asked #HS2 cost
1309,Its all those 'porkie pies' that #HS2 have been handing out willy nilly https://t.co/YWiQBsp0cS
1310,"1/2 Uncertainy remains over how #HS2 will affect #ExpressTrain services from #Covenrty: ""Question marks remain over future of Coventry's"
1311,£32bn Crossrail 2's prospects look bleak: https://t.co/DaybVsnpQy \nWhich surely has implications for #HS2 Phase 2 and Euston.
1317,Chancellor won't say if electrification of GWR Mailn line will EVER happen yet\npours money into #hs2. https://t.co/ICv9Kc7DjC
1324,Tonight Me and McNeil return to the stage! #HS2 #comedy https://t.co/fuklQuCDRI
1330,'There’s a new sheriff in town​!​'  – ​​George ​Osborne's Evening Standard​ imagined​ https://t.co/qllDId2eAv #HS2
1331,Competition for a £2.75bn contract for #HS2 rolling stock hots up https://t.co/uAq7JLxBF7
1332,The hyperloop has finished building it's test track. Remind me how much track #HS2 have laid?... https://t.co/pgAod9Zu2Y
1333,At the vox this morning to learn about @HS2ltd supply opportunities #ukmfg #trains #hs2 https://t.co/t0jx93Tcov
1334,RT @markmhayward: At the vox this morning to learn about @HS2ltd supply opportunities #ukmfg #trains #hs2 https://t.co/WOPqxb80Lg
1335,"Hand over #HS2 to #dianeabbott and all will be well, she will bring it in well under the budget, spending just about £ 200 to be precise"
1337,John's in Birmingham today for a #meetthecontractor event. Read more about our services for #HS2 contractors: https://t.co/PRCKomp6n5
1338,We are at the #HS2 Meet The Contractor Day; visit our stand and say hello https://t.co/TiFq5JndgQ
1339,Obviously there are more important things to fix on our railways than building #HS2 https://t.co/VbTS8KgWPy
1340,The #Buckinghamshire #RoaldDahl knew is changing. Explore #HS2 in Mark King's #photography exhibition\nLaunch: 6/5/17 https://t.co/1wMJqYnSQu
1341,Plus £1.4bn spent so far on #HS2 with at least another £54bn to follow https://t.co/vAhpE934Bq
1351,Now you wonder why Labour support #HS2 Labour looks to ‘metro mayors’ to regain voters’ trust https://t.co/xd9qsrZgsr via @FT
1352,How is #HS2 affordable ?FT breakdown: the €100bn Brexit bill https://t.co/I26wkwRDDL via @FT
1353,Great turnout at HS2 Meet the Buyer event this morning in Birmingham. #HS2 https://t.co/vziBv9WyrF
1354,Field of dreams? HS2 machinery moves into Staffordshire countryside « Express &amp; Star https://t.co/6J7EAv777l #hs2
1356,Networking at #HS2 event today with customers. Impressive meet the buyer set up https://t.co/MNnY9q8wdn
1358,This is #HS2 'construction' HS2 triggers country&amp;#8217;s biggest programme of grave exhumations: https://t.co/MkrO2fTCSe
1359,Please convince your party of that and put it in their manifesto #HS2 https://t.co/CMAQkM80s2
1366,Just about to meet the buyers at #HS2 in Birmingham in a 'pod'! #archaeology https://t.co/hWbPBkdToQ
1367,#doorsareopening @NCHSR @ACOWater looking forward to hearing from @clm_nchsr #skills #HS2 . https://t.co/YMU3Dp8KPx
1372,Historic England will be moving into the world's oldest terminus at #Birmingham Curzon St. Part of multi-billion £ area with #HS2 coming. 👌
1373,Historic England - rather appropriate for a 19th Century technology #HS2 steel wheels on steel rails https://t.co/mrRRY5rySJ
1375,#doorsareopening @NCHSR bust with #learners eager ti be involved. @ACOWater #infrastructure #HS2 https://t.co/MdRlsQNkaH
1384,Survey: HS2 is the Least Popular Policy Amongst Conservative Party Members. https://t.co/TJEp3Palrt via @stophs2 #hs2 #stophs2
1385,HS2 are now undertaking environmental surveys north of Crewe 500m either side of the route #HS2
1386,'Government sticking to its guns' on #HS2 #mfg #engineering @HS2ltd https://t.co/8FFZLEn6Eq https://t.co/qTHi2vu9CI
1387,#HS2 suppliers briefing hosted by @Alstom soon to start at 10:30am #RailTex2017 #GetOnTrack https://t.co/x1Av1XISgH
1390,2017 marks huge step forward for #HS2 our blog considers how Phase 1 powers signal the start of the delivery phase: https://t.co/MvyHbTakQ4
1391,Vote for  @Conservatives in Yorkshire Get #HS2 @antony_calvert @AJonesMP https://t.co/gRFaV1Vhf9
1397,Looks like an Eagle but may be an #HS2 Vulture #Railtex2017 https://t.co/tQ57XnpkZC
1398,Find a Publicly Funded teat and latch onto it #HS2 - legacy  #Railtex2017 https://t.co/kUQ68pB8rH
1403,"All things are connected - could we but see it, which is why #HS2 to Brum is not required https://t.co/L6VyoTQMr0"
1404,Gorilla knitting to highlight HS2s impact outside Euston today. #geographyteacher #HS2 #protests #awareness https://t.co/OvdERyul8A
1406,Theresa May once again confirms backing for #HS2 https://t.co/ZH0WsBQs5t
1408,#HS2 Action Alliance campaigner selected as Conservative parliamentary candidate... https://t.co/p3jxjnEHt0
1410,#jobsfortheboys provide #payoffsfortheboys in #hs2 land https://t.co/bdvOHz2ylv
1411,Vote Conservative get #HS2 https://t.co/tM1kMpOwPc
1413,Don't know why but this photo by PJR Photography made me think of #HS2 https://t.co/GP11YhEdGs
1415,In the firing line of #HS2? \nSome very interesting advice on compensation available to you from Evans Derry here!
1417,#LibLabCons promise crumbs from the table for #NHS #Education &amp; #Police whilst all supporting the £60bn+ #HS2 gravytrain!
1420,Cheshire East paves way for HS2 at busy cabinet meeting https://t.co/qpsvZwv4DN via @PlaceNorthWest Thinking ahead. Build #HS2.
1421,Wonder...should we be looking more closely at 700mph #Hyperloop technology for #HS2 ? London - Birmingham in 10 mins https://t.co/gR6ozruIkE
1423,#HS2 on the way Hosted by the homie @DjAj_ https://t.co/cN3wivJ6yg
1424,Plus ever increasing #HS2 and #trident budgets. https://t.co/nFa9i65xJr
1425,1/2 A hint here that family travel on #HS1 is being inhibited by high fares - a warning about fares on  #HS2? Scroll down to the bottom @
1429,#PhilipHammond trying to defend spending on the strong and stable #HS2. Doh! #BBCR4today
1431,"Chancellor couldn't remember that Nov 2015 Spending Review confirmed ""funding envelope of £55.7 billion in 2015 prices"" for #HS2. #r4Today"
1436,C'mon Mr G - once in Brum (outskirts) you either have to walk in (long) or take a cab - let's not equivocate #HS2 https://t.co/ljnUvgK7Ax
1439,What sort of bloke sports embarrassing dad earrings and hopes to be taken seriously? #HS2 Vanity project https://t.co/KaXdsGsq9z
1440,Not surprised after his interesting costing of #HS2 on @r4Today https://t.co/kVwu5tAizT
1441,.@Pitkeathley about to speak at #SmartToCities. Interesting to hear panel on how coordinated approaches can work 4 London. #Hs2 #Crossrail2
1444,"Development of #HS2 in the @stophs2erewash area isn't  starting yet, and the Toton station is largely planned for existing railway land."
1446,"Labour spending plans do not add up, says Philip Hammond https://t.co/IyR6JdI4sJ #HS2"
1455,"#BIM #collaboration #M6 #DesignCoordination workshop, who's asset is it #HighwaysEngland or #HS2 slip road widening https://t.co/KjiR9VuN9y"
1458,.@LibDems manifesto backs #HS2 and Crossrail 2
1459,Anyone know what the opposition parties plans are re #HS2 it's a big deal for me and might sway the way I vote. #Labour #LibDems #GE2017
1461,Quick reminder that budget for #HS2 has escalated from £18bn in 2009 under @UKLabour to £56bn+ under @theresa_may #PhilipHammond
1468,"One of my old teachers was fond of saying what are the first 3 letters of assume, boys? #HS2 https://t.co/wtJ4pyO6rr"
1471,https://t.co/Vd18wq2dAD Is #HS2 the best way to spend our money? #Stoke #Leeds #Manchester #Euston #Camden #Stockport #Sheffield #London
1473,Rail in Crisis: public meeting this evening in central London. Details here: https://t.co/EtYfH9QgwP \n#HS2
1478,"Your last review of #HS2 was June 2016, when will you undertake another review? #nationalauditoffice@nao?"
1479,PHILLIP HAMMOND GETS THE COST OF #HS2 WRONG ON TODAY PROGRAMME https://t.co/UVNPiPcIyH #HS2 @BBCNews @SkyNews
1480,The 'Lille effect' starts to emerge in Rennes... #HS2 https://t.co/Jfm8mJzm4g
1482,Meet Chesham and Amersham's general election candidates https://t.co/fm0DnTAeGK #HS2
1485,"Philip Hammond T shirts for men ""Stylish I love you gifts - Valentine day"" #PhilipHammond #HS2 #GE2017 https://t.co/1GvKMF393a"
1488,Plans for HS2 coming along nicely. \n#hs2 https://t.co/SvlUGPeNwp
1495,Pleased for my colleagues #soil #HS2 https://t.co/631Xnv3Grk
1497,Philip Hammond #GE2017 #HS2 https://t.co/rjSI2EHwxs
1500,So far in the manifestos... https://t.co/jHzmNJTfCk via @stophs2 #hs2 #stophs2
1505,#HS2 progress will increase and CPO will become reality for many. Spoke to a group of landowners this morning in Staffs - ready to help
1507,So far in the manifestos... https://t.co/jEJmfeZzZv via @stophs2 #hs2 #stophs2
1512,It's was £32bilion - rose to £52billion when the CEO's costed in a new yacht each. #HS2 #GE2017 https://t.co/xLpLYrzh5F
1513,Those right wing memes about #DianeAbbot and Labour spending are ageing well...\n\n#HS2 #election https://t.co/EianD40rvP
1514,"2010 Govt deferred strategic road schemes with average benefit-cost ratio 6.8 while pressing ahead with #HS2 ,estimated at 1.2 - Matt Ridley"
1520,Still 30 seconds of #BBCnews to come. I'm sure they'll mention Tory in charge of numbers making a complete balls-up of #HS2! #PhilipHammond
1523,Ex-steelworker hopes for 'viable future' with HS2 steel contract | Scunthorpe Telegraph https://t.co/rMbOkfTeFF Build #HS2.
1524,Market Drayton sawmill eyes boost from HS2 and motorway developments https://t.co/VtSpJiEjnM via @po_st Build #HS2.
1525,Could Birmingham Airport build a new terminal next to it's planned #HS2 station? https://t.co/sVMN9a0lxU https://t.co/UJYzeTGJoB
1526,That's a hell of a lot of frogs #HS2 any special fare concessions for amphibians ? https://t.co/rmdqoBJiFW
1531,Same is true for #HS2 in both #torymanifesto and #Labourmanifesto https://t.co/PNGAsxk2wD
1534,We should look beyond economics and open our eyes to beauty | Fiona Reynolds (2016) https://t.co/kiDAP6o1y0 #HS2 #AONB #Beauty
1537,Could Birmingham Airport build a new terminal next to it's planned #HS2 station? https://t.co/CqQdw5YuSL
1540,"""We talk of #HS2 as national infrastructure, why not consider #energystorage nat. infra. too?"" @afcrossland @mygridgb #GE2017 #cleanenergy"
1541,Plans to connect #HS2 interchange to Birmingham airport being explored https://t.co/lIEjO1p7mG https://t.co/PGZvj0zKoT
