,text
1303,Payback for not stopping the #HS2 mega-Fraud (amongst other things) - 7th June. https://t.co/GonxhtTAG9
1304,What a sensible policy.  @Nigel_Farage @brexitparty_uk pledge to scrap #HS2.  https://t.co/3Er1CNLlgN
1306,#hs2\n\nThey don’t give a xxxx for anything but their ultra fast train! https://t.co/mZeH0LZq4E
1307,British gov is the most  1)incompetent 2)spending of tax payers money to their corporate buddies or both with new emergency services communication delay/over budget joining #crossrail #Brexit #HS2 #Heathrow being sued by business for poor contracts etc need #GeneralElections2019
1309,Disastrous costly delays @Crossrail @BBCNews must surely send a message to any responsible politician that #HS2 vanity project now to cost £100billion must be scrapped!
1313,Sally Cakebread falsely accused of crimes by #HS2 and Department for Transport at Colne Valley. #StopHS2 https://t.co/0ewmRknKkj @saveColneValley
1314,Now that’s a new saying that could catch on mind. “Too Pregnant to pull out” Wowzers.... #bbcqt #HS2 #PullOut #TooPregnant https://t.co/RgYfoU4Djf
1315,"The shady @the_tpa (who consistently refuse to say which organisations fund them) generally oppose any form of local transport investment other than ever more road building! \nTheir latest #HS2 report is just another smokescreen of blatant lies, misrepresentation &amp; false promises"
1317,Lords committee calls for #HS2 rethink https://t.co/t0fNxm7oXI - via @TCIndex
1318,Not content with killing Barn Owls with #hs2 ..... @UKLabour are now intent on skinning your cats! 😀 https://t.co/F0v71Ryg5I
1319,"No, @AmberRuddHR . The next PM must recognise #HS2 for the wasteful vanity project it really is - David Davis (Wouldn't pay to breach Paywall, it's the Torygraph!)  https://t.co/SEkw5vvOcJ"
1321,#hs2\n\nGovt responds to climate and environmental emergency.\n\nMix 96 - News - Government rejects calls to stop HS2 work in Bucks https://t.co/botK2koa6f
1322,"No 110 of #stophs2isdead, highlighting how many #stophs2 Tweeters threw in the towel years ago. Here’s ‘action’ against #hs2 who lasted just a couple of months in 2013 before going the way off all the others. https://t.co/34C65eNHuD"
1324,Why do you keep saying that construction has started on #HS2 @bbc5live &amp; @BBCBreakfast ? That's what they want you to believe so that you think it can't be scrapped. The project has still not been given the final 'Notice to Proceed'. #StopHS2  https://t.co/mtDMKgF01J
1325,Existing rail passengers represent 2% of the UK population. The cost of #HS2 to Birmingham will use up all the allocated budget for the entire project. Sir John Armitt says in any event another £54Bn will be needed just to connect HS2. Vain and pointless are appropriate https://t.co/KuJBuPcROq
1331,I wonder if such #HS2 signs will soon be disappearing. https://t.co/B7JaiXrEfR
1332,Somehow I don’t think @Stophs2 or @joerukin could motivate a protest like this. #hs2 https://t.co/iyCpl7JgjV
1333,"Oh yes, it's yet more bad news for #HS2. The National College for High Speed Rail has had to have another government bailout &amp; change its name!\n\n#HS2 college needed last-minute DfE bailout to sign off accounts https://t.co/8ScvQNEE6i via @FEweek"
1334,"£6,338,387 of taxpayers cash to lease their offices in Birmingham!!  Equates to £6000 for each desk.  #HS2 @CherylGillan @trussliz \nhttps://t.co/zJ27anbzWs"
1335,"#HS2 absolutely cannot be delivered on time and on budget. It is already three years behind the timetable presented to Parliament in 2013, a bit like Crossrail &amp; the £56bn is 2015 prices. Terry Morgan, who was chair of both projects said 'nobody knows' the end cost #bbcbreakfast"
1338,Desperate by @AmberRuddHR threatening @BorisJohnson to back #hs2 or not get her support.....not sure she realises the only candidate that will get elected is a candidate pledging to cancel #hs2!! #bbcqt https://t.co/6iKK87qANy
1343,"....And to add to it Eddie, the average age of a Tory member is 72, and is likely to want #HS2 and has no clue about the Internet and Social Media and most likely has no clue about 5G!😂😂😂\n@lbc @eddiemair"
1345,More trashing of green initiatives. Yet again #HS2 destroys wonderful things replacing them with an ultra fast &amp; therefore energy guzzling train nobody wants.\n\n#HS2 line could &amp;amp;#039;obliterate&amp;amp;#039; brand new £1.2m greenway #cycling https://t.co/bmlBfsnTla via @roadcc
1346,'Unnecessary' #HS2 costs are 'out of control' says former chancellor. \nhttps://t.co/tzYExOHcfk via @YouTube
1347,Not investment in a regressive scheme pedalled by Vested Interests with huge political clout  #HS2 Ask the locals. https://t.co/xDGJJmItXI
1349,"Back in 2013 #HS2 was almost binned. But Cameron used Northern, mainly Labour politicians to lobby for HS2. They said no blank cheque and if it rose above 50 billion they would withdraw support. It has and they didn't.  Public support has fallen even lower since. https://t.co/SoiaEVCKXN"
1351,"First proposal - as previously stated, \n1) Don't subsidise it with Public money, \n2) Do not spare taxation where appropriate (Aviation Fuel) \n3) Encourage and give tax breaks to alternatives where available \n4) Abandon schemes like #HS2 which are carbon positive https://t.co/NYWyNhgV7X"
1352,"After the #Crossrail debacle, should #HS2 go ahead, we can all look forward to how it will turn out, and how much it will cost us all\nhttps://t.co/0ra5RNHoXh"
1354,#hs2\n\nAlternative environmental destruction proposed.\n\nExclusive | Alternative HS2 route tabled for the North | News | New Civil Engineer https://t.co/0QBTDOQmCl
1356,"""In a worst case scenario we could lose the River Misbourne forever"" https://t.co/dzq3obfDj4 #HS2 @ChrisGPackham @Feargal_Sharkey"
1359,"#WakeUptoMoney utter rubbish about the Scotland Question, he answered nothing, Scotland yet again forgotten, ask how much of Scottish oil is paying for this English Transport link. #HS2 , time for Scotland to become independent #saveourscotland #indyref2 🏴󠁧󠁢󠁳󠁣󠁴󠁿❤️🇪🇺"
1361,"#Labour via @Andrew_Adonis introduced #HS2 the greatest act of vandalism inflicted on the #UK for a very long time. #lestyouforget, https://t.co/ex9ZEGSWvc"
1363,"Tomorrow, 1pm at @eustontap we are going to welcome anti-HS2 campaigner Matthew Bishop into London as he finishes his walk along the proposed #HS2 route 👏\n\nYou can find out more and RSVP here: https://t.co/EZ8U2Yoire #StopHS2"
1365,#HS2 is about jobs they said. They didn't tell you what sort of jobs! \n#stophs2 #exploitation #fraud https://t.co/8Vv7UEdvv0
1366,More problems with #hs2 https://t.co/LljSDQWyPQ
1367,#hs2\n\nDEBATE: Is it time to accept the sunk cost and scrap HS2? | City A.M. https://t.co/Dl1zl7LXHa
1368,Are people trained/paid to produce the graphics that you show? Looks very much like 'run it up the flagpole' nonsense to me. - The challenges for #HS2 suppliers are that they are expected to conform to unrealistic lies. https://t.co/HahzFc8lSr
1369,"So with Farage and the @brexitparty_uk and the @TheGreenParty both standing in the European elections and both opposed to #hS2, remainers and brexiteers have options to vote for a party to #stophs2"
1372,#hs2\n\nWell said and there can be no excuse for carrying on trashing the environment with preparatory works! https://t.co/Ql3oYfxT0r
1376,Health Secretary orders review of the health impact of air pollution https://t.co/nNiKKSaZas via @MailOnline Meanwhile #HS2 fells as many #Trees as it can #StopHS2
1377,"No 114 of #stophs2isdead, highlighting how many #stophs2 Tweeters threw in the towel years ago. @hs2aa set up an account to tweet anti #hs2 stuff to MPs. It was never ever used. And now @hs2aa are defunct too! https://t.co/oxOlEC8PWb"
1379,Do you detect the curse of #HS2 Henri? Or the 'hand of God' ? -Your ambitions for 'global' infrastructure is Hubris in the face of #ClimateEmergency Beware nemesis. https://t.co/SP8gXij3e9
1380,"For the benefit of people with a brain, unlike the few sheep who follow @the_tpa, spot the falsehood in their tweet about #hs2 https://t.co/cztksuK5h9"
1381,Disgraceful. And they keep talking about creating a green corridor. Our country will never recover if #HS2 goes ahead. @WoodlandTrust @nationaltrust @trussliz https://t.co/IC1YMuotGX
1382,Better than the 553 signatures that your #HS2 petition got Paul https://t.co/CpYqiSDd19 https://t.co/nRemGIqirc
1383,It is time to put the brakes on the costly HS2 railway #HS2 \n\nhttps://t.co/zzpUdEkKbl
1385,"I wonder how many #hs2 opponents are Arsenal or Spurs supporters (I know of a few). I wonder what their thoughts were of the removal of local enterprises, and impact on residents, by the new stadia."
1387,#HS2 could 'obliterate' brand new £1.2m greenway in Derbyshire - while claiming 'to be one of the most environmentally responsible infrastructure projects ever delivered in the UK'! #cycling https://t.co/OY8PlOjx48 via @roadcc
1388,"""It's an act of environmental vandalism, it will rip a huge sear through our countryside and destroy our woodlands and biodiversity."" @jon_bartley on #HS2 #bbcaq"
1389,#ToryLeadershipContest #ToryLeadership had better start listening on #hs2 ..... almost 60% of your membership want it cancelled and that’s exactly what @brexitparty_uk have pledged to do! https://t.co/lHupyb5DDP
1391,Not good news for the Toton #hs2 development site on a flood plain.\n\nClimate change: UK flood planners 'must prepare for worst' https://t.co/q86QtA4gBR
1392,More evidence that there is a beer shortage and ale gridlock when the bar of the Dog and Duck is overwhelmed 5 minutes after 'last orders' are called. #HS2 https://t.co/0ZhNQR8Xe5
1393,"Dear everyone promoting #hs2 and #northernpowerhouse countless independent study confirms #hs2 will not heal the North South divide, create capacity where it’s needed, solve Heathrow or be in any way environmental friendly! It’s a £156bn waste of money! My message to you! 😎 https://t.co/B5GC1kl8Ec"
1394,"The controversial High Speed 2 project needs a ‘rethinking’, according to a group of peers who fear the northern section of the £55.7 billion line will not benefit passengers. \n\nhttps://t.co/4ZULaA8NBN \nvia @BTUK \n\n#BusinessTravel #HS2 #rethinking  #EconomicAffairsCommittee https://t.co/KgOz5QQ9gr"
1395,Duncan Pickstock will be presenting his film 'HS2: Whose line is it anyway' @StarAndShadow tonight at 7:30pm. The film explores issues with the #HS2 rail line&amp;focuses on a group of protesters trying to stop the destruction of a cemetery. https://t.co/k83lgieF3d
1396,#hs2 is killing Barn Owls ☹️ #WhyImUnhappyIn5Words https://t.co/vre9TgLPQd
1397,#HS2 line could obliterate brand new £1.2m greenway. 11 existing and planned #cycle routes at risk in #Derbyshire alone. #cycling https://t.co/kbh4kUayWX via @roadcc #StopHS2
1398,A Field of Failure - A Monument of the Institutional Incompetence of HS2 Ltd #HS2 https://t.co/RaA2bzac2c
1399,#hs2 up there with cutting taxes. Good enough point! https://t.co/IhTGQeGqs5
1400,"Never mind, #hs2 will be along in about 2 decades! https://t.co/fIx9w81RaA"
1401,"Update 7th May: Yet again we have stopped the JCB “Climate Changer” in its tracks! All HS2/Fusion de-veg work was halted in #SteepleClaydon today, the work site cleared of staff and road signs pointing to the #HS2 compound were removed. https://t.co/o7mHhK7uFR"
1402,#HS2 is ‘highly likely’ to lead to the Willow Tit's extinction. Ref Wildlife Trusts. #Extinction #environment #wildlife #UK \n\nIf you live in the UK please help to prevent this extinction by signing this government petition:\nhttps://t.co/OU3oJx9qTG https://t.co/ixdgAgzIeT
1403,"Not specifically #HS2 but this does indicate how spending £56bn on one trainline missed significant customer journeys. HS2 would save 100 minutes from this, but tickets would cost more.  Flights are just more practical for some travel. https://t.co/UUmsvOdzLG"
1404,"Also, young trees always need a clear circle of earth around them at the early stages as even grass can be too competitive. These are simply plonked in and left so they're at a disadvantage from the start. #HS2 https://t.co/2xBuXoWMc0"
1406,This morning it's back to court for the #ColneValley injunction case which #HS2 have brought against @saveColneValley and people from @TheGreenParty and #ExtinctionRebellion. Then this afternoon it's Parliament for @the_tpa report launch. It's a very  broad church in #StopHS2!
1407,"With an upcoming Tory leadership election on the cards, a new poll has found that 57% of Conservative Party members believe that #HS2 should be scrapped, with only 32% believing it should be continued https://t.co/LUdYr3wGNP https://t.co/1Pct7d5Rpb"
1409,How's this for a stunning piece if economic and financial illiteracy from a #brexiter? With this level of intellect you can see why they fell for the #brexitshambles. #hs2 https://t.co/jpeuVBlyTH
1410,https://t.co/catzm0qb83 #HS2 You certainly  do need to change your pills. Try a bit of bromide in your tea - it will take all those railway thoughts away. https://t.co/69VDDgb1ke
1411,First #Yorkshire and now #Nottingham agreeing with @DavidDavisMP that scrapping #hs2 and building better local and regional links is a far more compelling case than a fast train to London! Common sense all over the place today! #MondayMotivaton https://t.co/pQjgyVH75M
1412,"It is a truth universally acknowledged that local councils and their leaders in possession of  challenged budgets, with time on their hands, and lacking something to make them look important giving them local influence, will be in want of #HS2 https://t.co/yL9uNw8x7J"
1414,"Today, there is going to be a lot of talk about the @LordsEconCom report on #HS2. But reading a report is nowhere near as damning as seeing Terry Morgan, former chair of @HS2ltd, admitting that ""Nobody knows"" what it will end up costing #StopHS2\nhttps://t.co/tqzQvuFrCd"
1415,Daily Briefing | Todays #Civilengineering News; \n- Scrapping #HS2 could fund 28 transport schemes\nhttps://t.co/bb5WaPHinr\n- #GardenBridge #construction contract was ‘reckless’ says @TfL \nhttps://t.co/isUap43BD5\n- #TFL orders new #hydrogen powered buses \nhttps://t.co/H5Ho1dEqW8 https://t.co/93TS1z0Jwx
1416,What I found out today.....#northernpowerhouse Member Drax who supports #hs2 is receiving £780 min pa subsidy from our MPs to cut down and export an area the size of the New Forest. Our MPs have agreed the smoke from burning this wood is not a carbon emission! 1/ https://t.co/MTT9cjNr0B
1417,#HS2 irrelevance is bang on\nhttps://t.co/zbid8NYsOh
1418,"my neighbor really made a dig to my mom about me playing Kiwi “too” loud recently, she’s in for a rude awakening when #HS2 comes out https://t.co/ggig8VqhN8"
1422,"The false #HS2 choice, is spending vast sums on #HS2 when the rest of UK Rail infrastructure, despite £Billions having been spent, and £Billions more every year being going on subsidising it -  is still not fit for purpose. But unlike #HS2 it is useful to ordinary people https://t.co/q1SZB9YN4o"
1423,"#FailingGrayling Fails Again, Forgetting Honesty of Former #HS2 Ltd Chair  https://t.co/86Mo6bKBlG #StopHS2"
1424,"Where on earth did you come up with those figures Huw? Since "" Nobody knows how much #HS2 will cost"" (Sir Terry Morgan CEO HS2 - sacked) and previous estimates of BCR were designated as 'mostly made up' by Prof. Henry Overman - you must be badly misinformed, or something worse. https://t.co/vqxjemV9Rd"
1426,Another disaster wrought by the cretins at #hs2 - this is symbolic of the whole failed project. How do they expect to run a fucking railway? https://t.co/B0VOoxMeBs
1427,More #hs2 #misery &amp; #destruction.\nhttps://t.co/LWI78o1O9z
1428,#hs2\n\nHe is wrong on so many things yet gets much media time-why? https://t.co/enJqj8Bcty
1429,"#HS2 is a fraud, a scam and a crime\n\n#StopHS2 #wednesdaythoughts #WednesdayMotivation https://t.co/gnTO4EsY8W"
1430,#HS2 Is In Political Peril: Does It Matter To Birmingham Real Estate? https://t.co/DW0vtBqo19
1431,Bonkers: #HS2 should be LS2 (lower speed 2) and end way outside London. The sooner the wretched project is put out of its misery and ditched the better. https://t.co/WIAc0ko7Eb
1432,"Day two of the #ColneValley injunction extension hearing brought by #HS2. The time Sarah Green slept under a digger comes up ""A local police inspector said he was going to arrest me. I said please, do as I don't think what HS2 are doing is legal. He went away and never came back"""
1433,Excited to hear my first #cuckoo of the year at @BBOWT Finemere Wood this morning. The #HS2 works at the entrance are so depressing though. https://t.co/BviNCKXSQs
1434,63% of you said you WON'T be grateful for the #HS2 when it comes to #Leeds https://t.co/aOfieWAnMk
1436,"#HS2 say they have NO INFORMATION on how long it'd take to get from Curzon Street to #Birmingham New St. The same with the Interchange Station across the M42 from International, Toton to #Nottingham or #Derby &amp; Euston to St Pancras in #Camden https://t.co/vHyBTg9kG2 #StopHS2"
1437,"Not that anyone cares, but this will soon be happening in #LongEaton\n#HS2 missed a lake off their maps of #LongEaton, but in Stoke Mandeville HS2 planners missed an entire Saxon &amp; Norman village, its church &amp; graveyard. 5,000 bodies exhumed. Bulldozed. https://t.co/DvbHBjHGGK"
1439,"Latest Stop #HS2 petition gains 10,000 signatures. #ClimateEmergency #ExtinctionRebellion https://t.co/SPjPsKnJh3"
1440,"Here's the best UK result for the latest doomed #stophs2 petition so far. 1.5% have signed it in the #hs2 #nimby stronghold of Chesham. So 98.5% haven't, some 'stronghold'! #stophs2isdead https://t.co/g37762kijF"
1441,"Apparently if you you think that there is a case for #HS2 you’re either a chuffer nutter or a crony capitalist.\n\nBloody hell. Welcome to the school playground. No wonder the anti-HS2 crowd are a joke; nothing like reasoned debate, is there...?"
1442,DEBATE: Is it time to accept the sunk cost and scrap #HS2? https://t.co/CNWSluVFVs via @CityAM #StopHS2
1445,"1/4 #LongEaton #HS2 @BBCChrisD In the absence of any clarification maybe this is the ""handful"" of people referred to in your tweet? ""60% of staff at Leisure Furnishings walk or cycle to work. The home of one staff member interviewed could also have his home demolished for HS2… https://t.co/uXBHEsl3pD"
1446,Once again the question on Any Questions that got the loudest cheer was about scrapping #HS2. There was a conspicuous absence of support when each of the panellists expressed their support for this stupid project. One of them was even booed. Then they ran out of time...
1447,"Petition: A final vote on scrapping #HS2 for MPs, with a free vote for all Ministers https://t.co/RYCGK0KDYy https://t.co/FZk5CSwyqC"
1448,What is sir john armitt talking about @BBCNews ? How dare he say that the North is in favour of #HS2 #rubbish
1449,Apparently Mr A thinks ⁦@trussliz⁩ ⁦@EstherMcVey1⁩ ⁦@DavidDavisMP⁩ can’t cancel #hs2 ...... 😎 https://t.co/b0XZ1W9W0C
1450,#FailingGrayling how incompetent is this fella everything he touches doesn't work. If I was a #hs2 subcontractor I'd be calling my lawyer. How many non existent ships Chris?  https://t.co/zJFDg4D6tQ
1451,Campaigners stopped machine cynically called the ‘Climate Changer’ from destroying trees and hedgerows in preparation for #HS2 \nhttps://t.co/9nFijTu6tv
1452,"80 miles from #Perth-#Inverness is £3bn but you can dual 140 miles from #Durham - #Edinburgh for £1.3bn?\n\n7,600 miles of cycle lanes for £1.82bn sounds good, just 1000 were to cost Greater #Manchester £1.5bn.\n\nWhat's Scotland's other pin? Forget A77 and A75 plans?\n\n#IndyRef2 #HS2 https://t.co/w7oCbuyfR2"
1457,What a mess #HS2 https://t.co/khyU0fFqnz
1458,Please also ask why #HS2 is in High Court today persecuting people who are trying to challenge them in Colne Valley -thank you! https://t.co/dd90PCt5Lu
1459,"The current suggestion is that #HS2 stops at Birmingham to save money. Despite two Mega £Billion Stations - TWO- in London 5 Miles apart , it goes nowhere other than Birmingham (outside). https://t.co/1Bp5TdXdku"
1463,I see the new #stophs2 petition's already passed peak #nimby and run out of steam just three weeks in! #stophs2isdead #hs2 https://t.co/RzZQUnocH3
1464,"Former #Brexit Secretary #DavidDavis (#Conservative MP, #Haltemprice-Howden, east #Yorkshire) today launched @the_tpa report proposing 28 alternatives to the costly High Speed 2 (HS2) #Rail. @DavidDavisMP says #HS2 will not improve capacity or bring north-south closer together. https://t.co/AS8UfhWI0F"
1465,"It can be talked up, but there is no doubt that #hs2 is a being questioned more and more by citizens. Now, I'm for businesses getting behind agendas, but a letter from businesses, in which a few have direct vested interests in #HS2, is not a good tactic. @PeoplesPowerhse https://t.co/NzrbApZSdf"
1466,"Former #Brexit Sec. David #Davis (#Tory MP, Haltemprice-#Howden, east #Yorkshire) today launched @the_tpa report proposing 28 alternatives to the costly High Speed 2 (HS2) railway. @DavidDavisMP says #HS2 won't improve capacity or bring north-south closer together. (#ToryParty) https://t.co/AS8UfhWI0F"
1467,"#StopHS2: Former #Brexit Sec. David #Davis (#ToryParty MP, Haltemprice-Howden, east #Yorkshire) today launched @the_tpa report proposing 28 alternatives to the costly High Speed 2 (HS2) railway. @DavidDavisMP says #HS2 won't improve capacity or bring north-south closer together. https://t.co/AS8UfhWI0F"
1468,"#StopHS2: Former #Brexit Sec. #DavidDavis (Tory MP, #Haltemprice-Howden, Yorkshire) today launched @the_tpa report proposing 28 alternatives to costly High Speed 2 (HS2) railway. @DavidDavisMP says #HS2 won't improve capacity or bring north-south closer together. (#Conservatives) https://t.co/AS8UfhWI0F"
1469,You forgot about #Aylesbury MP &amp; defacto deputy #DavidLidington; arch #Remainer &amp; #HS2 supporter. This yes man is part of the problem &amp; he has to go along with the #PM ASAP. They have sold the #UK down the river to the #EU and want to pay £39billion for the privilege! @Telegraph https://t.co/S47UNCq0YV
1470,"#StopHS2: Former #Brexit Sec. #DavidDavis (Tory MP, Haltemprice-Howden, Yorkshire) today launched @the_tpa report proposing 28 alternatives to costly High Speed 2 (HS2) rail. @DavidDavisMP says #HS2 won't improve capacity or bring north-south closer together. (#Trains #Transport) https://t.co/AS8UfhWI0F"
1472,Then presumably you don't support #HS2 which will spend most of the P1 Budget building Two mega £Billion stations five miles apart in London https://t.co/bsmWbTWiTB
1473,More evidence that @joerukin &amp; @stophs2 were talking out of their backsides when they claimed #hs2 had sucked up all the rail investment money.  https://t.co/8Vy8nN4k6E #stophs2isdead
1474,24/7 #HS2 noise &amp; tremors impacting on #WellsHouseRoad residents’ quality of life &amp; mental/emotional well-being. #anxiety #stress #depression #SuicidePrevention #publichealth @juliangbell @RupaHuq @ForumOon @EalingGreens @ElaineGristock @nw10titra
1477,The House of Lords Economic Affairs Committee is urging the Government to cut costs for the high speed railway to make sure there is enough cash left to spend on the north #HS2 \nhttps://t.co/EQmsf454MS
1478,98% of #HS2 #contractors deemed ‘inside #IR35’ as #FOI suggests Off-Payroll non-compliance https://t.co/QZSwGI1yLe @ContractorCalc https://t.co/1w4tW2aeJl
1479,The House of Lords Economic Affairs Committee is urging the Government to cut costs for the high speed railway to make sure there is enough cash left to spend on the north #HS2 \nhttps://t.co/EQmsf454MS
1481,#HS2 alternatives report is ‘fantasy and fiction’ | Railnews | Today's news for Tomorrow's railway - what else do you expect from those charlatans ⁦@the_tpa⁩  https://t.co/Iqkh1PrPqu
1482,A shock one in five Birmingham schools is failing pupils says Ofsted - with more rated ‘inadequate’ than anywhere else in the UK. \nFantastic to be spending ratepayers money on #HS2 https://t.co/0eYXCVLDIo https://t.co/aVF1Au0mTa
1483,"#IPBES7: Changes in land use, including urbanisation, is a direct contributor to the extinction of species. In this biodiversity emergency, projects like #CaMKOx, #HS2 &amp; greenfield/#Greenbelt housing should cease in favour of restoring biodiversity.\n\nThink globally, act locally. https://t.co/xrfVzAPD64"
1484,Cameron and Osborne will destroy the Tories for decades to come. #fracking #HS2 #Austerity #trident #Heathrow #Universalcredit #Brexit #northerpowerhouse and on the list goes. https://t.co/QLkaI3cHFt
1485,Just watching #bbcbreakfast and I'm wondering how old does a burial site have to be before excavating it becomes archeology rather than desecration. #HS2 is a shitshow.
1486,Excellent ! Drop the Aviation aspirations and #HS2 neither have a place in the economic future of the planet or Nottingham. #ClimateEmergency https://t.co/ZseFSbEDSL
1488,"#HS2 get's another bashing on @BBCRadio4. @jon_bartley ""an act of environmental vandalism"" - @FraserNelson ""senior conservatives, if given the chance, would pull the plug on HS2""  Listen in at 29:43 @TheGreenParty @ExtinctionR @trussliz @CherylGillan  https://t.co/VD555MUWUp"
1489,"The case for #hs2 was existing capacity issues and population growth. I expect those still hold. There was no case for high speed, so the decision to build a new route without local connectivity was deeply flawed. This review is urgently needed. https://t.co/2HkzukAP8X"
1490,#HS2 are bloody idiots https://t.co/S52eV1U1tZ
1491,"Ministers have failed to make the case for building HS2, Lords report to warn https://t.co/7w9CXNVQJS #HS2"
1492,"Or just cancel it all together? #HS2 🤷‍♀️&gt;&gt;Limit HS2 speeds and move terminus to cut costs, say Lords https://t.co/X2qbpk0v5C"
1493,If only someone had planned it strategically and nationally. Instead we get piecemeal. #hs2 #hs1 #northernrail https://t.co/vlCjfHZIRO
1497,'Investing in Cumbria's coastal rail line should be a top priority' NOT #HS2 https://t.co/mRJbnkBj9A
1498,"Chuka is being cut to shreds here on @LBC re #BritishSteel, very little to do with Brexit, almost nothing in fact. Massive construction projects in the UK - #CrossRail and #HS2, neither using BS. Nothing to do with Brexit."
1499,Hundreds of special wild places are under threat from the Government's proposed High Speed 2 #HS2 rail network. We think contractors should halt destruction of wildlife havens while the project is currently under review. https://t.co/gaHfHMZO5v https://t.co/68SD85MMRJ
1500,"#HS2 #trees\n\nExcellent point. Will post pic of some of the #saplings @HS2ltd has planted @NetworkRailEUS in place of the magnificent #LondonPlanes destroyed to make way for Andrew Adonis #VanityProject, backed all the way by supine @UKLabour. \n\nRSVP @hilarybennmp @emmadentcoad https://t.co/mtPWEMtjyK"
1501,UK's largest woodland conservation charity backs calls from local councils to halt #HS2 works. Thank you @WoodlandTrust  https://t.co/kx0g4fTc9G
1502,"Petition: A final vote on scrapping #HS2 for MPs, with a free vote for all Ministers https://t.co/RYCGK0KDYy https://t.co/NvPHJDZQj5"
1503,"It's true that the average age of Tory voters are very geriatric,average age=72. People who believe in #HS2, and think we still have Empire, and have no clue about software and The Internet.Way to go! British Democracy! @lbc @AndrewCastle63"
1504,"If #hs2 is about the North.....why didn’t they start it there, why is there a threat they won’t build the Northern section and why do Northern People clearly not want it? #bbc5live #5live #WakeUptoMoney @bbc5live https://t.co/lv5op0XaTu"
1505,"A report from the House of Lords Economic Affairs Committee said it was ""far from convinced"" that #HS2 will be built within the £55.7bn budget. No shit Sherlock! We'll be lucky to see change from £100bn! HS2 is a scandal waiting to happen. \nhttps://t.co/bbn9m9OCmd"
1506,#HS2\n\nWhen will we tackle the housing crisis? https://t.co/086TvQQCdu @unherd
1507,"I'm sure these  people are now working on #Crossrail  &amp; #HS2\n\n""Workers have set new overhead power cables and bridge walls that run through stations too low to meet national safety standards...increasing costs by £32m""\n\nhttps://t.co/32i841n1tt"
1510,"Absolutely paltry news coverage compared with @ExtinctionR stopping the trees being felled at Harvil Road by #hs2. That was in every newspaper, on every online outlet and nobody was being paid to make it happen. You're running against the green tide. Which side of history Henri? https://t.co/PXDYpuBuBI"
1517,"#hs2 in massive trouble - yet again\n\nMinisters have failed to make the case for building #HS2, Lords report to warn' | via @telegraph https://t.co/mZbb0z44oe"
1518,"I’ve got several questions for Mark Thurston, Boss of #HS2 \n\nIf London is getting 3x more of the benefits of #hs2 than #Birmingham .... why is Birmingham paying additional business rates to fund £553mn #hs2 connectivity....and London isnt? \n\n#wakeuptomoney @bbc5live https://t.co/YVuy8G2d59"
1519,#hs2\n\nPlease sign and retweet the petition to halt enabling work\n\nhttps://t.co/wmyTJHNhAY\n\nLeamington campaigner against HS2 hails success of Walk the Line protest - Warwick Courier https://t.co/9aR17pZHDF
1522,"In the final analysis, it is the veracity of #HS2 information that is at question not the credentials of the observer.  The tide has gone out and HS2 has nothing to cover its much vaunted assertions. Try the scientific method. HS2 has been falsified. https://t.co/ajp39ZEmGI"
1525,#HS2 we can only hope. It’s distressing the impotence the electorate has right now. https://t.co/yrmi7UY7TW
1527,"#Bucks Advertiser has #published an article on #Hs2 contractors being allowed to #dump #waste on #greenbelt #land nr #Iver , #Buckinghamshire - how is this acceptable? @buckscc \n\nI look forward to a reply , #thankyou\n\n#StopHs2 \n@stophs2 @ChrisGPackham @Team4Nature"
1528,"HS2 should consider slowing speed of trains to save money or risk only completing first half of new line, warn peers https://t.co/4aosMZKWPi via @Telegraph #HS2"
1529,#hs2 wasteful vanity project. Nuff said?\nttps://www.telegraph.co.uk/politics/2019/05/11/no-amber-rudd-next-pm-must-recognise-hs2-wasteful-vanity-project/
1530,"Sir Richard might be wiser than most other people - or he could be caught up in what is called Crony Capitalism (completely innocently, of course) #HS2 https://t.co/oqd4kQU72S"
1531,"David #Lidington is an arch #remainer &amp; is part of the problem! He doesn't even have the courage to speak out against #HS2 which runs through the middle of #Aylesbury, so he has failed his #constituents &amp; now he is betraying the #UK by selling out to the #EU. @bucks_herald #BINO https://t.co/glkAF3VlY7"
1532,"(BBC News): #HS2 will 'short change' the the #North, say peers : HS2 does not offer value for money and could ""short change"" the North, warns Lords committee... https://t.co/3THTXcMROE https://t.co/aSex9exbDv"
1533,I don't see Jamie Oliver's name on the list of signatories for #HS2 - he probably has a better idea of value for money https://t.co/gJDYtgpsWz
1534,Local representatives have just met with #HS2 Construction &amp; Residents’ commissioners in Great Missenden. Meeting unanimous that HS2 Ltd are still failing to provide meaningful community engagement. Residents not getting the ‘why’ or the ‘two-way’ that has always been promised.
1535,The #naturalworld is repeatedly shown as being in catastrophic danger &amp; removal of vital #habitat critical to #biodiversity for property or the likes of #HS2 should be stopped\nOutlaw planning applications including removal of mature #trees &amp; #hedgerows https://t.co/9do7bji2vE
1536,#HS2 will for a physical barrier from London to Lichfield (Phase One) It will cut off any #Wildlife movements permanently It is to be completely enclosed with poisoned non vegetation zones Barriers are being erected already https://t.co/fBXWEoIESe https://t.co/fRCwKCqrFD
1537,Cancel #hs2 and move parliament to the north. So many things will follow and it will re balance the country if it is in the middle and not down south https://t.co/5CZKK98jpU
